Year,Region,Student_Dropout_Value,Teacher_Data_Value
2020,Ribeira de Pena,5.0,1700.0
2020,Rio Maior,7.1,2800.0
2020,Salvaterra de Magos,7.4,3600.0
2020,Santa Comba Dão,7.2,550.0
2020,Santa Cruz,4.7,1980.0
2020,Santa Cruz da Graciosa,9.2,1100.0
2020,Santa Cruz das Flores,9.6,140.0
2020,Santa Maria da Feira,5.7,2526.7
2020,Santarém,6.6,2522.2
2020,Santo Tirso,4.6,2400.0
2020,Sardoal,4.9,1700.0
2020,Seixal,11.1,3338.9
2020,Serpa,6.1,2200.0
2020,Sertã,5.5,2600.0
2020,Setúbal,9.8,3466.7
2020,Silves,11.2,2260.0
2020,Sines,9.7,1025.0
2020,Sintra,13.2,1608.0
2020,Sobral de Monte Agraço,10.8,3600.0
2020,Soure,2.7,1800.0
2020,Sousel,4.6,500.0
2020,São Brás de Alportel,4.9,3100.0
2020,São João da Madeira,6.4,1744.4
2020,São João da Pesqueira,9.7,750.0
2020,São Pedro do Sul,4.8,1966.7
2020,São Roque do Pico,3.2,1300.0
2020,Tabuaço,9.3,240.0
2020,Tomar,7.8,938.1
2020,Torres Vedras,8.4,2491.7
2020,Trancoso,5.9,3200.0
2020,Trofa,2.3,1900.0
2020,Tábua,7.3,3600.0
2020,Vagos,9.3,3066.7
2020,Valpaços,6.8,3000.0
2020,Velas,9.8,1200.0
2020,Vendas Novas,6.1,2650.0
2020,Viana do Alentejo,6.0,500.0
2020,Vila Flor,10.3,1400.0
2020,Vila Franca de Xira,13.3,1811.5
2020,Vila Franca do Campo,12.9,700.0
2020,Vila Nova de Famalicão,4.3,2753.3
2020,Vila Nova de Foz Côa,5.8,2700.0
2020,Vila Nova de Gaia,6.3,2258.3
2020,Vila Pouca de Aguiar,4.4,1850.0
2020,Vila Real de Santo António,11.5,1114.3
2020,Vila Viçosa,2.8,3600.0
2020,Vila do Conde,8.9,3657.1
2020,Vizela,3.9,2175.0
2020,Vouzela,7.4,1300.0
2020,Évora,8.4,2523.1
2020,Óbidos,11.2,1700.0
2021,Abrantes,10.9,858.8
2021,Albufeira,13.8,1021.4
2021,Alcochete,6.0,820.0
2021,Alcácer do Sal,9.8,1750.0
2021,Alenquer,15.1,2371.4
2021,Alfândega da Fé,4.6,500.0
2021,Alijó,9.8,1350.0
2021,Aljezur,0.0,650.0
2021,Aljustrel,11.3,866.7
2021,Almada,12.3,1625.0
2021,Almeida,4.2,900.0
2021,Almeirim,9.6,1533.3
2021,Almodôvar,7.6,400.0
2021,Alpiarça,3.2,1200.0
2021,Alter do Chão,7.3,800.0
2021,Alvito,12.8,50.0
2021,Amadora,14.4,1431.8
2021,Amarante,3.6,866.7
2021,Anadia,7.1,2033.3
2021,Angra do Heroísmo,14.9,1485.7
2021,Ansião,3.7,2500.0
2021,Arcos de Valdevez,3.7,1520.0
2021,Arganil,7.3,975.0
2021,Armamar,1.8,1600.0
2021,Arronches,0.0,500.0
2021,Azambuja,10.2,3500.0
2021,Baião,8.2,850.0
2021,Barcelos,3.7,1768.2
2021,Barreiro,7.5,1514.3
2021,Beja,12.4,2225.0
2021,Benavente,11.3,708.3
2021,Bombarral,6.2,1833.3
2021,Braga,6.4,2054.9
2021,Bragança,8.9,3100.0
2021,Cadaval,13.7,2800.0
2021,Caldas da Rainha,9.7,1268.4
2021,Calheta [R.A.A.],17.2,250.0
2021,Campo Maior,2.4,633.3
2021,Carrazeda de Ansiães,5.3,1800.0
2021,Cartaxo,7.1,1077.8
2021,Cascais,10.1,747.0
2021,Castelo de Paiva,4.9,2150.0
2021,Castro Verde,7.9,850.0
2021,Celorico de Basto,2.9,3000.0
2021,Chamusca,4.4,3500.0
2021,Chaves,6.0,2625.0
2021,Cinfães,6.0,222.2
2021,Coimbra,6.8,2434.3
2021,Condeixa-a-Nova,6.7,2133.3
2021,Constância,9.8,1900.0
2021,Corvo,11.8,66.7
2021,Covilhã,5.7,2127.3
2021,Crato,13.7,700.0
2021,Cuba,7.5,700.0
2021,Elvas,7.4,1066.7
2021,Estremoz,6.3,3400.0
2021,Fafe,4.3,1053.3
2021,Faro,9.0,2200.0
2021,Felgueiras,4.8,1371.4
2021,Ferreira do Alentejo,11.2,1300.0
2021,Ferreira do Zêzere,11.9,800.0
2021,Figueira de Castelo Rodrigo,10.4,750.0
2021,Fornos de Algodres,5.4,1700.0
2021,Fundão,3.5,2925.0
2021,Gavião,8.8,800.0
2021,Golegã,5.2,2500.0
2021,Gondomar,4.7,3282.4
2021,Gouveia,6.3,2700.0
2021,Grândola,10.1,633.3
2021,Guimarães,4.6,2352.0
2021,Horta,15.7,716.7
2021,Idanha-a-Nova,12.9,1050.0
2021,Lagoa,11.9,370.0
2021,Lagos,14.4,1157.1
2021,Lajes do Pico,0.0,466.7
2021,Lamego,4.6,1614.3
2021,Leiria,7.1,2319.0
2021,Lisboa,10.1,796.2
2021,Loulé,10.9,893.3
2021,Loures,11.7,1011.1
2021,Lourinhã,15.1,1650.0
2021,Lousada,5.3,671.4
2021,Macedo de Cavaleiros,8.1,687.5
2021,Mafra,13.2,940.0
2021,Maia,6.3,3038.9
2021,Manteigas,1.4,1200.0
2021,Marco de Canaveses,5.6,1828.6
2021,Marinha Grande,6.4,2966.7
2021,Matosinhos,8.7,3064.0
2021,Mação,2.5,1100.0
2021,Melgaço,2.6,1150.0
2021,Mesão Frio,1.7,1800.0
2021,Miranda do Douro,6.2,766.7
2021,Mirandela,8.2,833.3
2021,Mogadouro,10.7,750.0
2021,Moimenta da Beira,6.3,488.9
2021,Moita,11.5,1220.0
2021,Mondim de Basto,5.7,1150.0
2021,Montalegre,10.5,1350.0
2021,Montijo,10.9,878.9
2021,Monção,2.5,3250.0
2021,Mora,25.5,400.0
2021,Moura,11.4,742.9
2021,Murça,5.5,540.0
2021,Mértola,12.4,466.7
2021,Mêda,3.6,1000.0
2021,Nazaré,5.0,1600.0
2021,Nelas,5.6,1675.0
2021,Nisa,3.9,633.3
2021,Odemira,9.4,1700.0
2021,Odivelas,15.9,1513.5
2021,Oeiras,8.0,1560.9
2021,Olhão,11.2,1680.0
2021,Ourique,11.5,1300.0
2021,Ovar,10.4,2700.0
2021,Palmela,8.4,711.8
2021,Pampilhosa da Serra,14.3,800.0
2021,Paredes,6.8,1900.0
2021,Paredes de Coura,3.3,2400.0
2021,Paços de Ferreira,6.2,972.7
2021,Penafiel,5.7,2487.5
2021,Peniche,10.0,3566.7
2021,Peso da Régua,5.6,1085.7
2021,Pinhel,1.7,1650.0
2021,Pombal,4.8,2212.5
2021,Ponta Delgada,13.8,2220.0
2021,Ponta do Sol,2.7,3200.0
2021,Ponte de Lima,4.9,3320.0
2021,Ponte de Sor,5.0,1420.0
2021,Portalegre,7.4,928.6
2021,Portimão,10.7,660.0
2021,Porto,6.4,1055.6
2021,Porto Moniz,2.9,166.7
2021,Porto Santo,7.6,1100.0
2021,Porto de Mós,3.6,3400.0
2021,Portugal,8.3,1628.2
2021,Povoação,9.3,650.0
2021,Póvoa de Lanhoso,5.2,3466.7
2021,Póvoa de Varzim,7.9,3270.0
2021,Redondo,5.2,950.0
2021,Reguengos de Monsaraz,15.0,2250.0
2021,Resende,3.9,1700.0
2021,Ribeira Grande,11.0,1166.7
2021,Ribeira de Pena,3.5,566.7
2021,Rio Maior,5.8,3300.0
2021,Santa Comba Dão,6.5,575.0
2021,Santa Cruz da Graciosa,4.8,300.0
2021,Santa Cruz das Flores,6.1,85.7
2021,Santa Maria da Feira,4.8,3092.3
2021,Santana,2.6,2100.0
2021,Santarém,6.5,2733.3
2021,Santiago do Cacém,7.4,2000.0
2021,Santo Tirso,3.3,1143.5
2021,Sardoal,3.0,2100.0
2021,Seixal,12.5,1335.4
2021,Sesimbra,11.6,1225.0
2021,Setúbal,9.7,1776.7
2021,Silves,11.8,1487.5
2021,Sines,9.0,671.4
2021,Sintra,12.8,1331.2
2021,Sousel,9.2,750.0
2021,São Brás de Alportel,3.9,3500.0
2021,São João da Madeira,4.9,1120.0
2021,São João da Pesqueira,13.8,1200.0
2021,São Pedro do Sul,5.8,2133.3
2021,São Roque do Pico,17.6,1300.0
2021,Tabuaço,6.3,700.0
2021,Tarouca,5.3,2200.0
2021,Tavira,15.7,2000.0
2021,Terras de Bouro,4.3,1150.0
2021,Tomar,9.2,1492.3
2021,Torre de Moncorvo,13.7,1650.0
2021,Torres Vedras,9.2,2407.7
2021,Trofa,4.9,2028.6
2021,Vagos,9.3,2350.0
2021,Valpaços,7.5,966.7
2021,Velas,7.1,1400.0
2021,Vendas Novas,5.3,1325.0
2021,Viana do Alentejo,8.1,366.7
2021,Vidigueira,3.0,800.0
2021,Vila Flor,9.4,1500.0
2021,Vila Franca de Xira,11.2,1696.7
2021,Vila Franca do Campo,10.1,833.3
2021,Vila Nova da Barquinha,4.4,3300.0
2021,Vila Nova de Cerveira,4.5,2600.0
2021,Vila Nova de Gaia,6.9,2290.0
2021,Vila Nova de Poiares,7.5,3500.0
2021,Vila Real,5.7,3687.5
2021,Vila Real de Santo António,10.1,1011.1
2021,Vila da Praia da Vitória,9.2,928.6
2021,Vila do Conde,6.2,3650.0
2021,Vinhais,12.0,1400.0
2021,Vizela,4.8,2400.0
2021,Vouzela,4.9,1300.0
2021,Évora,8.1,2220.0
2021,Ílhavo,8.0,2671.4
2021,Óbidos,12.6,1166.7
2022,Abrantes,7.4,773.7
2022,Albufeira,13.1,1250.0
2022,Alcanena,1.7,2600.0
2022,Alcochete,8.6,725.0
2022,Alcácer do Sal,6.4,1266.7
2022,Alenquer,10.8,1650.0
2022,Alfândega da Fé,6.5,1100.0
2022,Alijó,6.6,3500.0
2022,Aljustrel,9.7,725.0
2022,Almada,11.8,998.9
2022,Almeirim,7.0,2000.0
2022,Almodôvar,4.6,400.0
2022,Alpiarça,3.1,1500.0
2022,Alter do Chão,11.9,300.0
2022,Amadora,13.9,870.3
2022,Amarante,2.1,921.1
2022,Anadia,7.3,2166.7
2022,Angra do Heroísmo,13.1,1471.4
2022,Ansião,5.4,2150.0
2022,Arcos de Valdevez,6.0,2733.3
2022,Arganil,4.8,1125.0
2022,Arouca,5.3,2800.0
2022,Arraiolos,10.8,1400.0
2022,Arronches,16.7,250.0
2022,Arruda dos Vinhos,8.3,1300.0
2022,Azambuja,6.0,2466.7
2022,Baião,6.1,820.0
2022,Barcelos,3.8,1913.6
2022,Barreiro,9.6,1300.0
2022,Batalha,6.4,3050.0
2022,Beja,11.2,1870.0
2022,Belmonte,3.6,1400.0
2022,Benavente,12.9,1090.0
2022,Bombarral,10.4,2800.0
2022,Braga,7.6,2253.1
2022,Cadaval,12.9,1100.0
2022,Caldas da Rainha,11.1,1108.7
2022,Calheta [R.A.A.],9.6,500.0
2022,Calheta [R.A.M.],9.7,1400.0
2022,Campo Maior,4.8,300.0
2022,Cantanhede,4.1,1330.8
2022,Cartaxo,12.8,846.2
2022,Cascais,9.5,763.1
2022,Castro Daire,2.8,2250.0
2022,Castro Verde,6.2,900.0
2022,Celorico de Basto,1.8,1950.0
2022,Chamusca,2.2,3500.0
2022,Chaves,3.5,2180.0
2022,Cinfães,5.1,313.3
2022,Coimbra,5.8,2310.3
2022,Condeixa-a-Nova,7.1,2466.7
2022,Constância,8.3,2100.0
2022,Corvo,0.0,100.0
2022,Covilhã,6.1,1263.2
2022,Crato,16.7,800.0
2022,Câmara de Lobos,23.8,2000.0
2022,Elvas,6.9,1133.3
2022,Estremoz,5.3,2033.3
2022,Fafe,2.6,1178.6
2022,Faro,9.6,1911.8
2022,Felgueiras,4.6,2055.6
2022,Ferreira do Alentejo,6.9,366.7
2022,Ferreira do Zêzere,4.2,1150.0
2022,Figueira de Castelo Rodrigo,10.6,1900.0
2022,Figueiró dos Vinhos,5.7,1200.0
2022,Fornos de Algodres,3.0,1000.0
2022,Fundão,7.5,1585.7
2022,Gavião,0.0,900.0
2022,Golegã,14.8,2500.0
2022,Gondomar,6.1,2055.2
2022,Gouveia,6.6,1833.3
2022,Grândola,7.8,650.0
2022,Guarda,4.8,3316.7
2022,Guimarães,3.6,2734.8
2022,Horta,16.8,450.0
2022,Idanha-a-Nova,10.3,2200.0
2022,Lagoa,17.3,380.0
2022,Lagos,19.0,1257.1
2022,Lamego,6.5,1700.0
2022,Leiria,7.9,2038.5
2022,Lisboa,10.9,737.2
2022,Loulé,11.1,811.1
2022,Loures,12.4,928.8
2022,Lourinhã,14.3,1783.3
2022,Lousada,6.2,980.0
2022,Macedo de Cavaleiros,6.4,712.5
2022,Madalena,24.5,1500.0
2022,Mafra,12.8,1048.0
2022,Maia,7.1,3042.1
2022,Mangualde,8.5,2250.0
2022,Manteigas,3.7,1300.0
2022,Marinha Grande,5.4,1800.0
2022,Matosinhos,8.4,3160.0
2022,Mação,3.7,1300.0
2022,Melgaço,2.9,1200.0
2022,Mesão Frio,1.4,950.0
2022,Miranda do Douro,5.1,2200.0
2022,Mirandela,3.9,830.0
2022,Mogadouro,3.3,1550.0
2022,Moimenta da Beira,9.7,500.0
2022,Moita,11.2,991.7
2022,Mondim de Basto,3.6,1500.0
2022,Montalegre,10.1,966.7
2022,Montijo,13.3,1407.7
2022,Monção,4.9,1825.0
2022,Mora,13.8,1700.0
2022,Moura,6.7,530.0
2022,Murça,3.2,933.3
2022,Mértola,7.4,1600.0
2022,Mêda,18.6,650.0
2022,Nazaré,10.3,3100.0
2022,Nelas,7.6,3500.0
2022,Nisa,2.2,950.0
2022,Nordeste,16.8,550.0
2022,Odemira,11.3,877.8
2022,Odivelas,15.2,1250.0
2022,Oeiras,8.6,1310.5
2022,Oleiros,5.3,275.0
2022,Olhão,10.2,1400.0
2022,Ourique,16.1,533.3
2022,Ourém,7.1,2766.7
2022,Ovar,11.4,2181.8
2022,Palmela,8.8,678.9
2022,Pampilhosa da Serra,5.7,700.0
2022,Paredes,5.7,1390.5
2022,Paredes de Coura,3.3,1300.0
2022,Paços de Ferreira,4.8,1277.8
2022,Pedrógão Grande,21.2,900.0
2022,Penafiel,4.4,2625.0
2022,Peniche,14.3,3666.7
2022,Peso da Régua,4.8,1460.0
2022,Pombal,7.1,1827.3
2022,Ponta do Sol,8.0,1366.7
2022,Ponte de Sor,5.4,1950.0
2022,Portalegre,7.1,2166.7
2022,Portimão,13.7,705.3
2022,Porto,6.7,1056.3
2022,Porto Moniz,0.0,150.0
2022,Porto Santo,8.4,1266.7
2022,Porto de Mós,5.2,937.5
2022,Portugal,8.6,1495.4
2022,Povoação,15.9,1200.0
2022,Proença-a-Nova,3.5,2200.0
2022,Póvoa de Lanhoso,7.5,1557.1
2022,Redondo,2.7,800.0
2022,Reguengos de Monsaraz,10.5,2350.0
2022,Resende,6.5,1233.3
2022,Ribeira Brava,14.7,2250.0
2022,Ribeira Grande,11.7,675.0
2022,Ribeira de Pena,4.7,2200.0
2022,Rio Maior,8.4,2200.0
2022,Sabrosa,0.7,1900.0
2022,Sabugal,5.9,3400.0
2022,Salvaterra de Magos,6.3,1200.0
2022,Santa Comba Dão,7.4,2300.0
2022,Santa Cruz da Graciosa,7.9,850.0
2022,Santa Cruz das Flores,7.9,85.7
2022,Santa Maria da Feira,4.2,2612.5
2022,Santarém,7.4,1821.4
2022,Santiago do Cacém,11.7,1250.0
2022,Santo Tirso,4.0,1806.7
2022,Sardoal,1.1,2000.0
2022,Seia,6.4,1414.3
2022,Seixal,12.1,1234.0
2022,Serpa,7.5,940.0
2022,Sertã,7.3,1833.3
2022,Sesimbra,13.2,1100.0
2022,Setúbal,11.2,1913.8
2022,Silves,14.0,860.0
2022,Sines,8.6,433.3
2022,Sintra,13.9,974.7
2022,Sousel,9.7,350.0
2022,Sátão,5.1,2950.0
2022,São Brás de Alportel,8.1,720.0
2022,São João da Madeira,3.3,1364.3
2022,São Pedro do Sul,3.5,1116.7
2022,São Roque do Pico,12.1,700.0
2022,São Vicente,10.3,1700.0
2022,Tabuaço,5.1,1300.0
2022,Tarouca,6.0,1200.0
2022,Tavira,17.0,1657.1
2022,Terras de Bouro,2.4,2600.0
2022,Tomar,5.8,2040.0
2022,Torres Novas,8.3,2933.3
2022,Torres Vedras,8.2,1816.7
2022,Trofa,6.1,3650.0
2022,Vagos,8.9,2150.0
2022,Valpaços,9.2,825.0
2022,Velas,14.4,1300.0
2022,Vendas Novas,5.3,2900.0
2022,Viana do Alentejo,7.0,525.0
2022,Viana do Castelo,4.5,3292.9
2022,Vidigueira,14.1,300.0
2022,Vila Flor,6.3,850.0
2022,Vila Franca de Xira,14.3,1121.3
2022,Vila Franca do Campo,9.7,1500.0
2022,Vila Nova da Barquinha,7.5,3600.0
2022,Vila Nova de Cerveira,3.1,2700.0
2022,Vila Nova de Foz Côa,2.7,2900.0
2022,Vila Nova de Gaia,6.3,2147.3
2022,Vila Pouca de Aguiar,5.7,1433.3
2022,Vila Real de Santo António,9.4,1442.9
2022,Vila Viçosa,7.8,1050.0
2022,Vila da Praia da Vitória,12.4,1014.3
2022,Vila de Rei,12.3,1100.0
2022,Vila do Conde,5.7,2353.8
2022,Vila do Porto,11.9,1450.0
2022,Vinhais,9.4,1500.0
2022,Vouzela,6.4,1000.0
2022,Évora,7.8,2035.3
2022,Óbidos,17.0,950.0
2023,Abrantes,8.5,1064.3
2023,Aguiar da Beira,5.7,2300.0
2023,Albufeira,14.9,1113.3
2023,Alcobaça,8.0,3666.7
2023,Alcochete,9.4,990.0
2023,Alenquer,11.8,1250.0
2023,Aljustrel,13.3,875.0
2023,Almada,14.2,853.8
2023,Almeida,4.3,2300.0
2023,Almeirim,15.0,1671.4
2023,Almodôvar,5.0,340.0
2023,Alpiarça,7.1,3600.0
2023,Alter do Chão,8.4,400.0
2023,Alvito,10.2,66.7
2023,Amadora,17.4,963.6
2023,Amarante,3.6,1010.0
2023,Angra do Heroísmo,19.0,1210.0
2023,Ansião,9.2,2500.0
2023,Arcos de Valdevez,5.2,1880.0
2023,Arganil,8.0,1300.0
2023,Armamar,0.0,2100.0
2023,Arraiolos,3.4,1133.3
2023,Arruda dos Vinhos,8.0,1400.0
2023,Azambuja,12.9,1142.9
2023,Baião,8.9,1666.7
2023,Barcelos,4.6,1244.7
2023,Barreiro,9.8,1258.3
2023,Batalha,5.3,1650.0
2023,Beja,12.1,1533.3
2023,Belmonte,5.5,2400.0
2023,Benavente,18.2,990.9
2023,Bombarral,7.7,983.3
2023,Braga,7.1,2153.1
2023,Cabeceiras de Basto,1.5,2550.0
2023,Cadaval,9.4,3600.0
2023,Caldas da Rainha,12.9,914.3
2023,Calheta [R.A.A.],14.9,500.0
2023,Calheta [R.A.M.],7.8,880.0
2023,Campo Maior,2.7,600.0
2023,Cantanhede,4.1,1341.7
2023,Carrazeda de Ansiães,0.8,2200.0
2023,Cartaxo,14.5,1244.4
2023,Cascais,11.7,697.1
2023,Castelo Branco,11.2,2372.7
2023,Castro Daire,2.9,2750.0
2023,Castro Verde,7.9,1333.3
2023,Celorico da Beira,5.1,1266.7
2023,Celorico de Basto,2.9,840.0
2023,Chamusca,14.7,1950.0
2023,Chaves,7.1,2488.9
2023,Cinfães,3.6,771.4
2023,Coimbra,6.5,1564.8
2023,Constância,8.9,2200.0
2023,Coruche,8.2,1400.0
2023,Corvo,0.0,40.0
2023,Covilhã,7.8,1350.0
2023,Crato,5.3,400.0
2023,Câmara de Lobos,7.9,875.0
2023,Elvas,8.7,680.0
2023,Entroncamento,14.0,3566.7
2023,Espinho,8.2,3485.7
2023,Estremoz,7.0,1100.0
2023,Fafe,1.8,1730.0
2023,Faro,8.7,1836.8
2023,Felgueiras,4.6,2355.6
2023,Ferreira do Alentejo,9.7,750.0
2023,Ferreira do Zêzere,4.4,1150.0
2023,Figueira de Castelo Rodrigo,11.4,1100.0
2023,Figueiró dos Vinhos,1.7,2700.0
2023,Fornos de Algodres,6.1,700.0
2023,Funchal,10.8,3358.3
2023,Fundão,8.1,1671.4
2023,Golegã,15.7,2900.0
2023,Gondomar,6.6,2127.6
2023,Gouveia,4.6,3000.0
2023,Grândola,17.3,1125.0
2023,Guimarães,5.2,2696.0
2023,Horta,20.5,433.3
2023,Idanha-a-Nova,9.8,2500.0
2023,Lagoa,14.9,488.2
2023,Lagos,16.7,1017.6
2023,Lamego,5.3,1233.3
2023,Leiria,9.1,1647.1
2023,Lisboa,11.9,663.8
2023,Loulé,14.2,684.1
2023,Loures,16.4,735.5
2023,Lourinhã,13.3,1700.0
2023,Lousada,7.7,634.6
2023,Lousã,7.5,1760.0
2023,Macedo de Cavaleiros,4.9,1575.0
2023,Mafra,13.6,1195.8
2023,Maia,8.1,2650.0
2023,Marco de Canaveses,5.8,2485.7
2023,Marinha Grande,7.0,2475.0
2023,Matosinhos,8.5,3100.0
2023,Mação,5.8,933.3
2023,Mesão Frio,7.5,1050.0
2023,Mira,12.8,3300.0
2023,Miranda do Corvo,5.5,1320.0
2023,Miranda do Douro,10.1,1350.0
2023,Mirandela,7.0,517.6
2023,Mogadouro,10.5,1033.3
2023,Moimenta da Beira,5.6,662.5
2023,Moita,13.9,1037.5
2023,Mondim de Basto,11.9,1500.0
2023,Montalegre,6.1,3000.0
2023,Montemor-o-Novo,10.4,1650.0
2023,Montijo,16.8,1666.7
2023,Mora,15.2,600.0
2023,Moura,11.7,570.0
2023,Murça,6.7,725.0
2023,Mértola,3.4,533.3
2023,Mêda,10.6,900.0
2023,Nazaré,12.1,3500.0
2023,Nisa,2.5,633.3
2023,Nordeste,14.3,300.0
2023,Odemira,10.6,576.9
2023,Odivelas,15.3,854.4
2023,Oeiras,10.0,1166.2
2023,Oleiros,8.3,280.0
2023,Olhão,15.0,900.0
2023,Oliveira do Hospital,11.8,1820.0
2023,Ourique,10.1,433.3
2023,Ourém,8.8,3133.3
2023,Ovar,8.1,2611.1
2023,Palmela,12.4,665.9
2023,Pampilhosa da Serra,10.3,1000.0
2023,Paredes,6.2,1631.6
2023,Paredes de Coura,6.4,2500.0
2023,Paços de Ferreira,4.8,1168.2
2023,Pedrógão Grande,14.7,450.0
2023,Penamacor,8.6,2200.0
2023,Peniche,14.2,1883.3
2023,Peso da Régua,7.8,2800.0
2023,Pombal,7.8,2511.1
2023,Ponta Delgada,15.6,2362.5
2023,Ponta do Sol,1.8,1566.7
2023,Ponte de Lima,4.2,2742.9
2023,Ponte de Sor,8.9,1283.3
2023,Portalegre,5.6,1857.1
2023,Portel,0.0,600.0
2023,Portimão,15.2,672.1
2023,Porto,7.0,1180.5
2023,Porto Moniz,10.0,500.0
2023,Porto Santo,7.7,925.0
2023,Porto de Mós,6.0,1075.0
2023,Portugal,9.8,1376.9
2023,Povoação,15.7,500.0
2023,Proença-a-Nova,3.0,1200.0
2023,Póvoa de Lanhoso,7.9,1170.0
2023,Póvoa de Varzim,9.2,3354.5
2023,Redondo,9.3,675.0
2023,Reguengos de Monsaraz,17.0,1733.3
2023,Resende,2.9,1333.3
2023,Ribeira Grande,15.5,1225.0
2023,Ribeira de Pena,2.2,1200.0
2023,Rio Maior,11.6,1528.6
2023,Salvaterra de Magos,11.7,888.9
2023,Santa Comba Dão,5.1,2350.0
2023,Santa Cruz,2.5,2483.3
2023,Santa Cruz da Graciosa,8.7,633.3
2023,Santa Cruz das Flores,6.8,100.0
2023,Santa Maria da Feira,7.7,2787.5
2023,Santarém,9.3,2833.3
2023,Santiago do Cacém,13.2,1100.0
2023,Santo Tirso,3.8,1781.3
2023,Sardoal,2.1,2300.0
2023,Seia,5.3,2040.0
2023,Seixal,13.9,1095.1
2023,Serpa,7.2,1633.3
2023,Sertã,9.4,733.3
2023,Sesimbra,14.1,760.7
2023,Setúbal,12.3,1054.7
2023,Silves,17.8,942.9
2023,Sines,12.1,983.3
2023,Sintra,16.3,832.0
2023,Sobral de Monte Agraço,9.1,1666.7
2023,Sousel,16.8,300.0
2023,Sátão,8.7,3000.0
2023,São Brás de Alportel,13.0,585.7
2023,São João da Madeira,5.7,2130.0
2023,São João da Pesqueira,13.1,1700.0
2023,São Pedro do Sul,7.7,2333.3
2023,São Vicente,9.0,1100.0
2023,Tabuaço,5.7,1700.0
2023,Tarouca,5.8,3000.0
2023,Tavira,19.0,861.5
2023,Terras de Bouro,4.4,2300.0
2023,Tomar,9.3,1421.4
2023,Torres Novas,10.0,1840.0
2023,Torres Vedras,10.5,1508.7
2023,Trancoso,9.1,2900.0
2023,Trofa,7.3,1722.2
2023,Tábua,8.9,3400.0
2023,Vagos,11.3,1485.7
2023,Valença,10.4,2166.7
2023,Valpaços,4.8,1150.0
2023,Velas,18.6,700.0
2023,Vendas Novas,7.1,1966.7
2023,Viana do Alentejo,2.9,725.0
2023,Vidigueira,11.6,200.0
2023,Vieira do Minho,7.8,2350.0
2023,Vila Flor,11.6,2200.0
2023,Vila Franca de Xira,14.9,937.3
2023,Vila Franca do Campo,15.5,1066.7
2023,Vila Nova de Cerveira,3.5,2800.0
2023,Vila Nova de Gaia,7.5,2223.6
2023,Vila Pouca de Aguiar,5.4,2450.0
2023,Vila Real,6.2,2221.4
2023,Vila Real de Santo António,11.6,1140.0
2023,Vila Viçosa,7.4,2150.0
2023,Vila da Praia da Vitória,11.5,1300.0
2023,Vila de Rei,23.4,1400.0
2023,Vila do Conde,6.7,3611.1
2023,Vila do Porto,20.7,425.0
2023,Vinhais,11.5,950.0
2023,Vouzela,3.8,1033.3
2023,Évora,7.8,2225.0
2023,Óbidos,11.9,1333.3
