01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2021,Valença,Município,Básico - 1º Ciclo,,,,-,
2021,Valença,Município,Básico - 2º Ciclo,,,,-,
2021,Valença,Município,Básico - 3º Ciclo e secundário,,,,,4900.0
2021,Valença,Município,Educação Pré-Escolar,,,,-,
2021,Valongo,Município,Básico - 1º Ciclo,,,,,2025.0
2021,Valongo,Município,Básico - 2º Ciclo,,,,,2440.0
2021,Valongo,Município,Básico - 3º Ciclo e secundário,,,,,4030.0
2021,Valongo,Município,Educação Pré-Escolar,,,,,723.1
2021,Valpaços,Município,Básico - 1º Ciclo,,,,-,
2021,Valpaços,Município,Básico - 2º Ciclo,,,,,2200.0
2021,Valpaços,Município,Básico - 3º Ciclo e secundário,,,,,966.7
2021,Valpaços,Município,Educação Pré-Escolar,,,,-,
2021,Velas,Município,Básico - 1º Ciclo,,,,,1100.0
2021,Velas,Município,Básico - 2º Ciclo,,,,,333.3
2021,Velas,Município,Básico - 3º Ciclo e secundário,,,,,1400.0
2021,Velas,Município,Educação Pré-Escolar,,,,,300.0
2021,Vendas Novas,Município,Básico - 1º Ciclo,,,,-,
2021,Vendas Novas,Município,Básico - 2º Ciclo,,,,,1200.0
2021,Vendas Novas,Município,Básico - 3º Ciclo e secundário,,,,,1325.0
2021,Vendas Novas,Município,Educação Pré-Escolar,,,,,450.0
2021,Viana do Alentejo,Município,Básico - 1º Ciclo,,,,-,
2021,Viana do Alentejo,Município,Básico - 2º Ciclo,,,,-,
2021,Viana do Alentejo,Município,Básico - 3º Ciclo e secundário,,,,,366.7
2021,Viana do Alentejo,Município,Educação Pré-Escolar,,,,-,
2021,Viana do Castelo,Município,Básico - 1º Ciclo,,,,,2057.1
2021,Viana do Castelo,Município,Básico - 2º Ciclo,,,,,1855.6
2021,Viana do Castelo,Município,Básico - 3º Ciclo e secundário,,,,,5550.0
2021,Viana do Castelo,Município,Educação Pré-Escolar,,,,,1125.0
2021,Vidigueira,Município,Básico - 1º Ciclo,,,,-,
2021,Vidigueira,Município,Básico - 2º Ciclo,,,,,900.0
2021,Vidigueira,Município,Básico - 3º Ciclo e secundário,,,,,800.0
2021,Vidigueira,Município,Educação Pré-Escolar,,,,,500.0
2021,Vieira do Minho,Município,Básico - 1º Ciclo,,,,-,
2021,Vieira do Minho,Município,Básico - 2º Ciclo,,,,,1200.0
2021,Vieira do Minho,Município,Básico - 3º Ciclo e secundário,,,,-,
2021,Vieira do Minho,Município,Educação Pré-Escolar,,,,,1100.0
2021,Vila da Praia da Vitória,Município,Básico - 1º Ciclo,,,,,1000.0
2021,Vila da Praia da Vitória,Município,Básico - 2º Ciclo,,,,,1333.3
2021,Vila da Praia da Vitória,Município,Básico - 3º Ciclo e secundário,,,,,928.6
2021,Vila da Praia da Vitória,Município,Educação Pré-Escolar,,,,,3400.0
2021,Vila de Rei,Município,Básico - 1º Ciclo,,,,-,
2021,Vila de Rei,Município,Básico - 2º Ciclo,,,,-,
2021,Vila de Rei,Município,Básico - 3º Ciclo e secundário,,,,-,
2021,Vila de Rei,Município,Educação Pré-Escolar,,,,-,
2021,Vila do Bispo,Município,Básico - 1º Ciclo,,,,,400.0
2021,Vila do Bispo,Município,Básico - 2º Ciclo,,,,,700.0
2021,Vila do Bispo,Município,Básico - 3º Ciclo e secundário,,,,,1100.0
2021,Vila do Bispo,Município,Educação Pré-Escolar,,,,,200.0
2021,Vila do Conde,Município,Básico - 1º Ciclo,,,,,1333.3
2021,Vila do Conde,Município,Básico - 2º Ciclo,,,,,1040.0
2021,Vila do Conde,Município,Básico - 3º Ciclo e secundário,,,,,3650.0
2021,Vila do Conde,Município,Educação Pré-Escolar,,,,,790.0
2021,Vila do Porto,Município,Básico - 1º Ciclo,,,,,1200.0
2021,Vila do Porto,Município,Básico - 2º Ciclo,,,,,500.0
2021,Vila do Porto,Município,Básico - 3º Ciclo e secundário,,,,-,
2021,Vila do Porto,Município,Educação Pré-Escolar,,,,-,
2021,Vila Flor,Município,Básico - 1º Ciclo,,,,-,
2021,Vila Flor,Município,Básico - 2º Ciclo,,,,-,
2021,Vila Flor,Município,Básico - 3º Ciclo e secundário,,,,,1500.0
2021,Vila Flor,Município,Educação Pré-Escolar,,,,-,
2021,Vila Franca de Xira,Município,Básico - 1º Ciclo,,,,,1633.3
2021,Vila Franca de Xira,Município,Básico - 2º Ciclo,,,,,1033.3
2021,Vila Franca de Xira,Município,Básico - 3º Ciclo e secundário,,,,,1696.7
2021,Vila Franca de Xira,Município,Educação Pré-Escolar,,,,,700.0
2021,Vila Franca do Campo,Município,Básico - 1º Ciclo,,,,-,
2021,Vila Franca do Campo,Município,Básico - 2º Ciclo,,,,,1700.0
2021,Vila Franca do Campo,Município,Básico - 3º Ciclo e secundário,,,,,833.3
2021,Vila Franca do Campo,Município,Educação Pré-Escolar,,,,,300.0
2021,Vila Nova da Barquinha,Município,Básico - 1º Ciclo,,,,-,
2021,Vila Nova da Barquinha,Município,Básico - 2º Ciclo,,,,-,
2021,Vila Nova da Barquinha,Município,Básico - 3º Ciclo e secundário,,,,,3300.0
2021,Vila Nova da Barquinha,Município,Educação Pré-Escolar,,,,-,
2021,Vila Nova de Cerveira,Município,Básico - 1º Ciclo,,,,-,
2021,Vila Nova de Cerveira,Município,Básico - 2º Ciclo,,,,,1100.0
2021,Vila Nova de Cerveira,Município,Básico - 3º Ciclo e secundário,,,,,2600.0
2021,Vila Nova de Cerveira,Município,Educação Pré-Escolar,,,,,400.0
2021,Vila Nova de Famalicão,Município,Básico - 1º Ciclo,,,,,1327.3
2021,Vila Nova de Famalicão,Município,Básico - 2º Ciclo,,,,,1500.0
2021,Vila Nova de Famalicão,Município,Básico - 3º Ciclo e secundário,,,,,3691.7
2021,Vila Nova de Famalicão,Município,Educação Pré-Escolar,,,,,730.8
2021,Vila Nova de Foz Côa,Município,Básico - 1º Ciclo,,,,-,
2021,Vila Nova de Foz Côa,Município,Básico - 2º Ciclo,,,,-,
2021,Vila Nova de Foz Côa,Município,Básico - 3º Ciclo e secundário,,,,-,
2021,Vila Nova de Foz Côa,Município,Educação Pré-Escolar,,,,-,
2021,Vila Nova de Gaia,Município,Básico - 1º Ciclo,,,,,900.0
2021,Vila Nova de Gaia,Município,Básico - 2º Ciclo,,,,,1508.7
2021,Vila Nova de Gaia,Município,Básico - 3º Ciclo e secundário,,,,,2290.0
2021,Vila Nova de Gaia,Município,Educação Pré-Escolar,,,,,504.3
2021,Vila Nova de Paiva,Município,Básico - 1º Ciclo,,,,-,
2021,Vila Nova de Paiva,Município,Básico - 2º Ciclo,,,,-,
2021,Vila Nova de Paiva,Município,Básico - 3º Ciclo e secundário,,,,-,
2021,Vila Nova de Paiva,Município,Educação Pré-Escolar,,,,-,
2021,Vila Nova de Poiares,Município,Básico - 1º Ciclo,,,,-,
2021,Vila Nova de Poiares,Município,Básico - 2º Ciclo,,,,-,
2021,Vila Nova de Poiares,Município,Básico - 3º Ciclo e secundário,,,,,3500.0
2021,Vila Nova de Poiares,Município,Educação Pré-Escolar,,,,-,
2021,Vila Pouca de Aguiar,Município,Básico - 1º Ciclo,,,,-,
2021,Vila Pouca de Aguiar,Município,Básico - 2º Ciclo,,,,-,
2021,Vila Pouca de Aguiar,Município,Básico - 3º Ciclo e secundário,,,,,3800.0
2021,Vila Pouca de Aguiar,Município,Educação Pré-Escolar,,,,-,
2021,Vila Real,Município,Básico - 1º Ciclo,,,,,17900.0
2021,Vila Real,Município,Básico - 2º Ciclo,,,,,2400.0
2021,Vila Real,Município,Básico - 3º Ciclo e secundário,,,,,3687.5
2021,Vila Real,Município,Educação Pré-Escolar,,,,,3800.0
2021,Vila Real de Santo António,Município,Básico - 1º Ciclo,,,,-,
2021,Vila Real de Santo António,Município,Básico - 2º Ciclo,,,,,1600.0
2021,Vila Real de Santo António,Município,Básico - 3º Ciclo e secundário,,,,,1011.1
2021,Vila Real de Santo António,Município,Educação Pré-Escolar,,,,,233.3
2021,Vila Velha de Ródão,Município,Básico - 1º Ciclo,,,,-,
2021,Vila Velha de Ródão,Município,Básico - 2º Ciclo,,,,,600.0
2021,Vila Velha de Ródão,Município,Básico - 3º Ciclo e secundário,,,,,233.3
2021,Vila Velha de Ródão,Município,Educação Pré-Escolar,,,,-,
2021,Vila Verde,Município,Básico - 1º Ciclo,,,,,1316.7
2021,Vila Verde,Município,Básico - 2º Ciclo,,,,,3500.0
2021,Vila Verde,Município,Básico - 3º Ciclo e secundário,,,,,19600.0
2021,Vila Verde,Município,Educação Pré-Escolar,,,,,2900.0
2021,Vila Viçosa,Município,Básico - 1º Ciclo,,,,-,
2021,Vila Viçosa,Município,Básico - 2º Ciclo,,,,-,
2021,Vila Viçosa,Município,Básico - 3º Ciclo e secundário,,,,,3700.0
2021,Vila Viçosa,Município,Educação Pré-Escolar,,,,,800.0
2021,Vimioso,Município,Básico - 1º Ciclo,,,,-,
2021,Vimioso,Município,Básico - 2º Ciclo,,,,-,
2021,Vimioso,Município,Básico - 3º Ciclo e secundário,,,,,600.0
2021,Vimioso,Município,Educação Pré-Escolar,,,,-,
2021,Vinhais,Município,Básico - 1º Ciclo,,,,-,
2021,Vinhais,Município,Básico - 2º Ciclo,,,,,1000.0
2021,Vinhais,Município,Básico - 3º Ciclo e secundário,,,,,1400.0
2021,Vinhais,Município,Educação Pré-Escolar,,,,-,
2021,Viseu,Município,Básico - 1º Ciclo,,,,,3980.0
2021,Viseu,Município,Básico - 2º Ciclo,,,,,5125.0
2021,Viseu,Município,Básico - 3º Ciclo e secundário,,,,,4890.9
2021,Viseu,Município,Educação Pré-Escolar,,,,,1837.5
2021,Vizela,Município,Básico - 1º Ciclo,,,,,2200.0
2021,Vizela,Município,Básico - 2º Ciclo,,,,,1033.3
2021,Vizela,Município,Básico - 3º Ciclo e secundário,,,,,2400.0
2021,Vizela,Município,Educação Pré-Escolar,,,,,1050.0
2021,Vouzela,Município,Básico - 1º Ciclo,,,,-,
2021,Vouzela,Município,Básico - 2º Ciclo,,,,,1100.0
2021,Vouzela,Município,Básico - 3º Ciclo e secundário,,,,,1300.0
2021,Vouzela,Município,Educação Pré-Escolar,,,,-,
2022,Abrantes,Município,Básico - 1º Ciclo,,,,,6000.0
2022,Abrantes,Município,Básico - 2º Ciclo,,,,,1433.3
2022,Abrantes,Município,Básico - 3º Ciclo e secundário,,,,,773.7
2022,Abrantes,Município,Educação Pré-Escolar,,,,,3400.0
2022,Águeda,Município,Básico - 1º Ciclo,,,,,1666.7
2022,Águeda,Município,Básico - 2º Ciclo,,,,,5800.0
2022,Águeda,Município,Básico - 3º Ciclo e secundário,,,,,9750.0
2022,Águeda,Município,Educação Pré-Escolar,,,,,760.0
2022,Aguiar da Beira,Município,Básico - 1º Ciclo,,,,-,
2022,Aguiar da Beira,Município,Básico - 2º Ciclo,,,,-,
2022,Aguiar da Beira,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Aguiar da Beira,Município,Educação Pré-Escolar,,,,-,
2022,Alandroal,Município,Básico - 1º Ciclo,,,,-,
2022,Alandroal,Município,Básico - 2º Ciclo,,,,-,
2022,Alandroal,Município,Básico - 3º Ciclo e secundário,,,,,600.0
2022,Alandroal,Município,Educação Pré-Escolar,,,,-,
2022,Albergaria-a-Velha,Município,Básico - 1º Ciclo,,,,-,
2022,Albergaria-a-Velha,Município,Básico - 2º Ciclo,,,,,2900.0
2022,Albergaria-a-Velha,Município,Básico - 3º Ciclo e secundário,,,,,10400.0
2022,Albergaria-a-Velha,Município,Educação Pré-Escolar,,,,,2400.0
2022,Albufeira,Município,Básico - 1º Ciclo,,,,,511.1
2022,Albufeira,Município,Básico - 2º Ciclo,,,,,885.7
2022,Albufeira,Município,Básico - 3º Ciclo e secundário,,,,,1250.0
2022,Albufeira,Município,Educação Pré-Escolar,,,,,825.0
2022,Alcácer do Sal,Município,Básico - 1º Ciclo,,,,-,
2022,Alcácer do Sal,Município,Básico - 2º Ciclo,,,,-,
2022,Alcácer do Sal,Município,Básico - 3º Ciclo e secundário,,,,,1266.7
2022,Alcácer do Sal,Município,Educação Pré-Escolar,,,,-,
2022,Alcanena,Município,Básico - 1º Ciclo,,,,,1050.0
2022,Alcanena,Município,Básico - 2º Ciclo,,,,-,
2022,Alcanena,Município,Básico - 3º Ciclo e secundário,,,,,2600.0
2022,Alcanena,Município,Educação Pré-Escolar,,,,-,
2022,Alcobaça,Município,Básico - 1º Ciclo,,,,,5900.0
2022,Alcobaça,Município,Básico - 2º Ciclo,,,,,3500.0
2022,Alcobaça,Município,Básico - 3º Ciclo e secundário,,,,,4120.0
2022,Alcobaça,Município,Educação Pré-Escolar,,,,,625.0
2022,Alcochete,Município,Básico - 1º Ciclo,,,,,775.0
2022,Alcochete,Município,Básico - 2º Ciclo,,,,-,
2022,Alcochete,Município,Básico - 3º Ciclo e secundário,,,,,725.0
2022,Alcochete,Município,Educação Pré-Escolar,,,,,250.0
2022,Alcoutim,Município,Básico - 1º Ciclo,,,,-,
2022,Alcoutim,Município,Básico - 2º Ciclo,,,,,200.0
2022,Alcoutim,Município,Básico - 3º Ciclo e secundário,,,,,250.0
2022,Alcoutim,Município,Educação Pré-Escolar,,,,,0.0
2022,Alenquer,Município,Básico - 1º Ciclo,,,,,1633.3
2022,Alenquer,Município,Básico - 2º Ciclo,,,,,1766.7
2022,Alenquer,Município,Básico - 3º Ciclo e secundário,,,,,1650.0
2022,Alenquer,Município,Educação Pré-Escolar,,,,,500.0
2022,Alfândega da Fé,Município,Básico - 1º Ciclo,,,,-,
2022,Alfândega da Fé,Município,Básico - 2º Ciclo,,,,-,
2022,Alfândega da Fé,Município,Básico - 3º Ciclo e secundário,,,,,1100.0
2022,Alfândega da Fé,Município,Educação Pré-Escolar,,,,-,
2022,Alijó,Município,Básico - 1º Ciclo,,,,-,
2022,Alijó,Município,Básico - 2º Ciclo,,,,,700.0
2022,Alijó,Município,Básico - 3º Ciclo e secundário,,,,,3500.0
2022,Alijó,Município,Educação Pré-Escolar,,,,-,
2022,Aljezur,Município,Básico - 1º Ciclo,,,,-,
2022,Aljezur,Município,Básico - 2º Ciclo,,,,-,
2022,Aljezur,Município,Básico - 3º Ciclo e secundário,,,,,300.0
2022,Aljezur,Município,Educação Pré-Escolar,,,,-,
2022,Aljustrel,Município,Básico - 1º Ciclo,,,,-,
2022,Aljustrel,Município,Básico - 2º Ciclo,,,,,1000.0
2022,Aljustrel,Município,Básico - 3º Ciclo e secundário,,,,,725.0
2022,Aljustrel,Município,Educação Pré-Escolar,,,,,800.0
2022,Almada,Município,Básico - 1º Ciclo,,,,,548.3
2022,Almada,Município,Básico - 2º Ciclo,,,,,973.7
2022,Almada,Município,Básico - 3º Ciclo e secundário,,,,,998.9
2022,Almada,Município,Educação Pré-Escolar,,,,,310.5
2022,Almeida,Município,Básico - 1º Ciclo,,,,-,
2022,Almeida,Município,Básico - 2º Ciclo,,,,-,
2022,Almeida,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Almeida,Município,Educação Pré-Escolar,,,,-,
2022,Almeirim,Município,Básico - 1º Ciclo,,,,,3200.0
2022,Almeirim,Município,Básico - 2º Ciclo,,,,,1100.0
2022,Almeirim,Município,Básico - 3º Ciclo e secundário,,,,,2000.0
2022,Almeirim,Município,Educação Pré-Escolar,,,,,1050.0
2022,Almodôvar,Município,Básico - 1º Ciclo,,,,,1300.0
2022,Almodôvar,Município,Básico - 2º Ciclo,,,,-,
2022,Almodôvar,Município,Básico - 3º Ciclo e secundário,,,,,400.0
2022,Almodôvar,Município,Educação Pré-Escolar,,,,,800.0
2022,Alpiarça,Município,Básico - 1º Ciclo,,,,-,
2022,Alpiarça,Município,Básico - 2º Ciclo,,,,-,
2022,Alpiarça,Município,Básico - 3º Ciclo e secundário,,,,,1500.0
2022,Alpiarça,Município,Educação Pré-Escolar,,,,-,
2022,Alter do Chão,Município,Básico - 1º Ciclo,,,,-,
2022,Alter do Chão,Município,Básico - 2º Ciclo,,,,-,
2022,Alter do Chão,Município,Básico - 3º Ciclo e secundário,,,,,300.0
2022,Alter do Chão,Município,Educação Pré-Escolar,,,,-,
2022,Alvaiázere,Município,Básico - 1º Ciclo,,,,-,
2022,Alvaiázere,Município,Básico - 2º Ciclo,,,,-,
2022,Alvaiázere,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Alvaiázere,Município,Educação Pré-Escolar,,,,-,
2022,Alvito,Município,Básico - 1º Ciclo,,,,-,
2022,Alvito,Município,Básico - 2º Ciclo,,,,,200.0
2022,Alvito,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Alvito,Município,Educação Pré-Escolar,,,,-,
2022,Amadora,Município,Básico - 1º Ciclo,,,,,231.6
2022,Amadora,Município,Básico - 2º Ciclo,,,,,302.0
2022,Amadora,Município,Básico - 3º Ciclo e secundário,,,,,870.3
2022,Amadora,Município,Educação Pré-Escolar,,,,,256.4
2022,Amarante,Município,Básico - 1º Ciclo,,,,-,
2022,Amarante,Município,Básico - 2º Ciclo,,,,,1700.0
2022,Amarante,Município,Básico - 3º Ciclo e secundário,,,,,921.1
2022,Amarante,Município,Educação Pré-Escolar,,,,,5900.0
2022,Amares,Município,Básico - 1º Ciclo,,,,-,
2022,Amares,Município,Básico - 2º Ciclo,,,,-,
2022,Amares,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Amares,Município,Educação Pré-Escolar,,,,-,
2022,Anadia,Município,Básico - 1º Ciclo,,,,,4000.0
2022,Anadia,Município,Básico - 2º Ciclo,,,,,1800.0
2022,Anadia,Município,Básico - 3º Ciclo e secundário,,,,,2166.7
2022,Anadia,Município,Educação Pré-Escolar,,,,,550.0
2022,Angra do Heroísmo,Município,Básico - 1º Ciclo,,,,,1375.0
2022,Angra do Heroísmo,Município,Básico - 2º Ciclo,,,,,588.9
2022,Angra do Heroísmo,Município,Básico - 3º Ciclo e secundário,,,,,1471.4
2022,Angra do Heroísmo,Município,Educação Pré-Escolar,,,,,2650.0
2022,Ansião,Município,Básico - 1º Ciclo,,,,,750.0
2022,Ansião,Município,Básico - 2º Ciclo,,,,,1300.0
2022,Ansião,Município,Básico - 3º Ciclo e secundário,,,,,2150.0
2022,Ansião,Município,Educação Pré-Escolar,,,,-,
2022,Arcos de Valdevez,Município,Básico - 1º Ciclo,,,,-,
2022,Arcos de Valdevez,Município,Básico - 2º Ciclo,,,,,1200.0
2022,Arcos de Valdevez,Município,Básico - 3º Ciclo e secundário,,,,,2733.3
2022,Arcos de Valdevez,Município,Educação Pré-Escolar,,,,,500.0
2022,Arganil,Município,Básico - 1º Ciclo,,,,-,
2022,Arganil,Município,Básico - 2º Ciclo,,,,-,
2022,Arganil,Município,Básico - 3º Ciclo e secundário,,,,,1125.0
2022,Arganil,Município,Educação Pré-Escolar,,,,-,
2022,Armamar,Município,Básico - 1º Ciclo,,,,-,
2022,Armamar,Município,Básico - 2º Ciclo,,,,-,
2022,Armamar,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Armamar,Município,Educação Pré-Escolar,,,,-,
2022,Arouca,Município,Básico - 1º Ciclo,,,,-,
2022,Arouca,Município,Básico - 2º Ciclo,,,,,2500.0
2022,Arouca,Município,Básico - 3º Ciclo e secundário,,,,,2800.0
2022,Arouca,Município,Educação Pré-Escolar,,,,,1250.0
2022,Arraiolos,Município,Básico - 1º Ciclo,,,,-,
2022,Arraiolos,Município,Básico - 2º Ciclo,,,,,900.0
2022,Arraiolos,Município,Básico - 3º Ciclo e secundário,,,,,1400.0
2022,Arraiolos,Município,Educação Pré-Escolar,,,,,200.0
2022,Arronches,Município,Básico - 1º Ciclo,,,,-,
2022,Arronches,Município,Básico - 2º Ciclo,,,,-,
2022,Arronches,Município,Básico - 3º Ciclo e secundário,,,,,250.0
2022,Arronches,Município,Educação Pré-Escolar,,,,,100.0
2022,Arruda dos Vinhos,Município,Básico - 1º Ciclo,,,,,300.0
2022,Arruda dos Vinhos,Município,Básico - 2º Ciclo,,,,-,
2022,Arruda dos Vinhos,Município,Básico - 3º Ciclo e secundário,,,,,1300.0
2022,Arruda dos Vinhos,Município,Educação Pré-Escolar,,,,-,
2022,Aveiro,Município,Básico - 1º Ciclo,,,,,5850.0
2022,Aveiro,Município,Básico - 2º Ciclo,,,,-,
2022,Aveiro,Município,Básico - 3º Ciclo e secundário,,,,,5090.0
2022,Aveiro,Município,Educação Pré-Escolar,,,,,700.0
2022,Avis,Município,Básico - 1º Ciclo,,,,-,
2022,Avis,Município,Básico - 2º Ciclo,,,,,500.0
2022,Avis,Município,Básico - 3º Ciclo e secundário,,,,,233.3
2022,Avis,Município,Educação Pré-Escolar,,,,-,
2022,Azambuja,Município,Básico - 1º Ciclo,,,,-,
2022,Azambuja,Município,Básico - 2º Ciclo,,,,,866.7
2022,Azambuja,Município,Básico - 3º Ciclo e secundário,,,,,2466.7
2022,Azambuja,Município,Educação Pré-Escolar,,,,-,
2022,Baião,Município,Básico - 1º Ciclo,,,,-,
2022,Baião,Município,Básico - 2º Ciclo,,,,,2500.0
2022,Baião,Município,Básico - 3º Ciclo e secundário,,,,,820.0
2022,Baião,Município,Educação Pré-Escolar,,,,-,
2022,Barcelos,Município,Básico - 1º Ciclo,,,,,1611.1
2022,Barcelos,Município,Básico - 2º Ciclo,,,,,1420.0
2022,Barcelos,Município,Básico - 3º Ciclo e secundário,,,,,1913.6
2022,Barcelos,Município,Educação Pré-Escolar,,,,,6800.0
2022,Barrancos,Município,Básico - 1º Ciclo,,,,-,
2022,Barrancos,Município,Básico - 2º Ciclo,,,,,200.0
2022,Barrancos,Município,Básico - 3º Ciclo e secundário,,,,,100.0
2022,Barrancos,Município,Educação Pré-Escolar,,,,-,
2022,Barreiro,Município,Básico - 1º Ciclo,,,,,533.3
2022,Barreiro,Município,Básico - 2º Ciclo,,,,,683.3
2022,Barreiro,Município,Básico - 3º Ciclo e secundário,,,,,1300.0
2022,Barreiro,Município,Educação Pré-Escolar,,,,,633.3
2022,Batalha,Município,Básico - 1º Ciclo,,,,-,
2022,Batalha,Município,Básico - 2º Ciclo,,,,,1800.0
2022,Batalha,Município,Básico - 3º Ciclo e secundário,,,,,3050.0
2022,Batalha,Município,Educação Pré-Escolar,,,,,1800.0
2022,Beja,Município,Básico - 1º Ciclo,,,,,2500.0
2022,Beja,Município,Básico - 2º Ciclo,,,,,3350.0
2022,Beja,Município,Básico - 3º Ciclo e secundário,,,,,1870.0
2022,Beja,Município,Educação Pré-Escolar,,,,,2200.0
2022,Belmonte,Município,Básico - 1º Ciclo,,,,-,
2022,Belmonte,Município,Básico - 2º Ciclo,,,,-,
2022,Belmonte,Município,Básico - 3º Ciclo e secundário,,,,,1400.0
2022,Belmonte,Município,Educação Pré-Escolar,,,,-,
2022,Benavente,Município,Básico - 1º Ciclo,,,,,1700.0
2022,Benavente,Município,Básico - 2º Ciclo,,,,,1700.0
2022,Benavente,Município,Básico - 3º Ciclo e secundário,,,,,1090.0
2022,Benavente,Município,Educação Pré-Escolar,,,,,580.0
2022,Bombarral,Município,Básico - 1º Ciclo,,,,,1700.0
2022,Bombarral,Município,Básico - 2º Ciclo,,,,,1000.0
2022,Bombarral,Município,Básico - 3º Ciclo e secundário,,,,,2800.0
2022,Bombarral,Município,Educação Pré-Escolar,,,,,1300.0
2022,Borba,Município,Básico - 1º Ciclo,,,,-,
2022,Borba,Município,Básico - 2º Ciclo,,,,-,
2022,Borba,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Borba,Município,Educação Pré-Escolar,,,,,700.0
2022,Boticas,Município,Básico - 1º Ciclo,,,,-,
2022,Boticas,Município,Básico - 2º Ciclo,,,,-,
2022,Boticas,Município,Básico - 3º Ciclo e secundário,,,,,466.7
2022,Boticas,Município,Educação Pré-Escolar,,,,-,
2022,Braga,Município,Básico - 1º Ciclo,,,,,876.5
2022,Braga,Município,Básico - 2º Ciclo,,,,,958.1
2022,Braga,Município,Básico - 3º Ciclo e secundário,,,,,2253.1
2022,Braga,Município,Educação Pré-Escolar,,,,,482.9
2022,Bragança,Município,Básico - 1º Ciclo,,,,,7300.0
2022,Bragança,Município,Básico - 2º Ciclo,,,,-,
2022,Bragança,Município,Básico - 3º Ciclo e secundário,,,,,3850.0
2022,Bragança,Município,Educação Pré-Escolar,,,,,4900.0
2022,Cabeceiras de Basto,Município,Básico - 1º Ciclo,,,,-,
2022,Cabeceiras de Basto,Município,Básico - 2º Ciclo,,,,,1200.0
2022,Cabeceiras de Basto,Município,Básico - 3º Ciclo e secundário,,,,,4700.0
2022,Cabeceiras de Basto,Município,Educação Pré-Escolar,,,,,2100.0
2022,Cadaval,Município,Básico - 1º Ciclo,,,,,1100.0
2022,Cadaval,Município,Básico - 2º Ciclo,,,,,1200.0
2022,Cadaval,Município,Básico - 3º Ciclo e secundário,,,,,1100.0
2022,Cadaval,Município,Educação Pré-Escolar,,,,-,
2022,Caldas da Rainha,Município,Básico - 1º Ciclo,,,,,1380.0
2022,Caldas da Rainha,Município,Básico - 2º Ciclo,,,,,2850.0
2022,Caldas da Rainha,Município,Básico - 3º Ciclo e secundário,,,,,1108.7
2022,Caldas da Rainha,Município,Educação Pré-Escolar,,,,,475.0
2022,Calheta [R.A.A.],Município,Básico - 1º Ciclo,,,,,400.0
2022,Calheta [R.A.A.],Município,Básico - 2º Ciclo,,,,,175.0
2022,Calheta [R.A.A.],Município,Básico - 3º Ciclo e secundário,,,,,500.0
2022,Calheta [R.A.A.],Município,Educação Pré-Escolar,,,,-,
2022,Calheta [R.A.M.],Município,Básico - 1º Ciclo,,,,,500.0
2022,Calheta [R.A.M.],Município,Básico - 2º Ciclo,,,,,500.0
2022,Calheta [R.A.M.],Município,Básico - 3º Ciclo e secundário,,,,,1400.0
2022,Calheta [R.A.M.],Município,Educação Pré-Escolar,,,,,1000.0
2022,Câmara de Lobos,Município,Básico - 1º Ciclo,,,,,2750.0
2022,Câmara de Lobos,Município,Básico - 2º Ciclo,,,,,2350.0
2022,Câmara de Lobos,Município,Básico - 3º Ciclo e secundário,,,,,2000.0
2022,Câmara de Lobos,Município,Educação Pré-Escolar,,,,,1300.0
2022,Caminha,Município,Básico - 1º Ciclo,,,,,2800.0
2022,Caminha,Município,Básico - 2º Ciclo,,,,-,
2022,Caminha,Município,Básico - 3º Ciclo e secundário,,,,,5700.0
2022,Caminha,Município,Educação Pré-Escolar,,,,-,
2022,Campo Maior,Município,Básico - 1º Ciclo,,,,-,
2022,Campo Maior,Município,Básico - 2º Ciclo,,,,,1700.0
2022,Campo Maior,Município,Básico - 3º Ciclo e secundário,,,,,300.0
2022,Campo Maior,Município,Educação Pré-Escolar,,,,,450.0
2022,Cantanhede,Município,Básico - 1º Ciclo,,,,-,
2022,Cantanhede,Município,Básico - 2º Ciclo,,,,-,
2022,Cantanhede,Município,Básico - 3º Ciclo e secundário,,,,,1330.8
2022,Cantanhede,Município,Educação Pré-Escolar,,,,,1550.0
2022,Carrazeda de Ansiães,Município,Básico - 1º Ciclo,,,,-,
2022,Carrazeda de Ansiães,Município,Básico - 2º Ciclo,,,,-,
2022,Carrazeda de Ansiães,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Carrazeda de Ansiães,Município,Educação Pré-Escolar,,,,-,
2022,Carregal do Sal,Município,Básico - 1º Ciclo,,,,-,
2022,Carregal do Sal,Município,Básico - 2º Ciclo,,,,,2000.0
2022,Carregal do Sal,Município,Básico - 3º Ciclo e secundário,,,,,4700.0
2022,Carregal do Sal,Município,Educação Pré-Escolar,,,,-,
2022,Cartaxo,Município,Básico - 1º Ciclo,,,,,3700.0
2022,Cartaxo,Município,Básico - 2º Ciclo,,,,,3700.0
