Year,Region,Student_Dropout_Value,Teacher_Data_Value
2009,Matosinhos,0.6328358208955224,0.04336976864032114
2009,Mação,0.6597014925373135,0.00865225528221541
2009,Mealhada,0.4895522388059701,0.03566682036399143
2009,Melgaço,0.5253731343283582,0.005939949551113401
2009,Mesão Frio,0.4626865671641791,0.0034988743931215925
2009,Mira,0.7014925373134329,0.047600965580840274
2009,Miranda do Corvo,0.6358208955223881,0.01825381757031653
2009,Miranda do Douro,0.5940298507462686,0.014863435406439014
2009,Mirandela,0.5641791044776119,0.02489896661151645
2009,Moimenta da Beira,0.5104477611940299,0.010008408147766415
2009,Moita,0.7402985074626866,0.028886056036236403
2009,Mondim de Basto,0.591044776119403,0.009031978084569691
2009,Montalegre,0.44477611940298506,0.003281889934633432
2009,Montemor-o-Novo,0.7373134328358208,0.017494371965607963
2009,Montemor-o-Velho,0.2507462686567164,0.03919281781442404
2009,Montijo,0.6208955223880597,0.03026933195909843
2009,Monção,0.3701492537313433,0.016328080501234098
2009,Mortágua,0.44477611940298506,0.030160839729854345
2009,Moura,0.5283582089552239,0.012449483305758225
2009,Murtosa,0.14328358208955222,0.012720713878868426
2009,Murça,0.42388059701492536,0.026282242534378476
2009,Mértola,0.382089552238806,0.002278336814125688
2009,Mêda,0.7194029850746269,0.010008408147766415
2009,Nazaré,0.7104477611940299,0.01109333044020722
2009,Nelas,0.6776119402985075,0.012720713878868426
2009,Nisa,0.5970149253731343,0.009140470313813771
2009,Odemira,0.5194029850746268,0.009628685345412134
2009,Odivelas,0.7850746268656716,0.03965390978871139
2009,Oeiras,0.6597014925373135,0.06306110824812172
2009,Oleiros,0.7611940298507462,0.012720713878868426
2009,Olhão,0.4059701492537313,0.017168895277875726
2009,Oliveira de Azeméis,0.3283582089552239,0.012910575280045567
2009,Oliveira de Frades,0.5074626865671642,0.008733624454148471
2009,Oliveira do Bairro,0.43582089552238806,0.016545064959722258
2009,Oliveira do Hospital,0.7880597014925372,0.009628685345412134
2009,Ourique,0.7970149253731343,0.0055331036914480995
2009,Ourém,0.6567164179104478,0.012937698337356585
2009,Ovar,0.5970149253731343,0.025983888903957253
2009,Palmela,0.6656716417910448,0.009384577829612955
2009,Pampilhosa da Serra,0.0,0.0021698445848816078
2009,Paredes,0.6119402985074627,0.007594456047085628
2009,Paredes de Coura,0.23582089552238805,0.0015460142667281457
2009,Paços de Ferreira,0.4298507462686567,0.004095581653964034
2009,Pedrógão Grande,0.5880597014925373,0.008191163307928068
2009,Penacova,0.7910447761194029,0.050937101630095745
2009,Penafiel,0.5104477611940299,0.009221839485746834
2009,Penalva do Castelo,0.42388059701492536,0.015839865469635735
2009,Penamacor,0.8238805970149254,0.004963519487916677
2009,Penela,0.22388059701492538,0.0330630068621335
2009,Peniche,0.6477611940298507,0.03447340584230654
2009,Peso da Régua,0.5701492537313433,0.023380075402099326
2009,Pinhel,0.8597014925373134,0.017711356424096124
2009,Pombal,0.6507462686567165,0.01421248203097453
2009,Ponte da Barca,0.5014925373134328,0.017250264449808782
2009,Ponte de Lima,0.3641791044776119,0.021074615530662616
2009,Ponte de Sor,0.27462686567164174,0.015921234641568797
2009,Portalegre,0.582089552238806,0.02587539667471317
2009,Portel,0.09850746268656715,0.0051805039464048385
2009,Portimão,0.6686567164179104,0.019826954894355694
2009,Porto,0.5104477611940299,0.028696194635059263
2009,Porto de Mós,0.4298507462686567,0.008191163307928068
2009,Proença-a-Nova,0.5164179104477612,0.014646450947950853
2009,Póvoa de Lanhoso,0.582089552238806,0.021020369416040574
2009,Póvoa de Varzim,0.417910447761194,0.01933873986275733
2009,Redondo,0.7671641791044775,0.00865225528221541
2009,Reguengos de Monsaraz,0.6388059701492537,0.014646450947950853
2009,Resende,0.44477611940298506,0.0032276438200113918
2009,Ribeira de Pena,0.8985074626865672,0.005939949551113401
2009,Rio Maior,0.48059701492537316,0.01410398980173045
2009,Sabrosa,0.7283582089552239,0.011500176299872522
2009,Sabugal,0.4298507462686567,0.02511595107000461
2009,Salvaterra de Magos,0.6776119402985075,0.008435270823727251
2009,Santa Comba Dão,0.6388059701492537,0.019148878461580192
2009,Santa Maria da Feira,0.5074626865671642,0.01928449374813529
2009,Santarém,0.4059701492537313,0.022539260625457698
2009,Santiago do Cacém,0.49850746268656715,0.020206677696709974
2009,Santo Tirso,0.45671641791044776,0.014510835661395752
2009,Sardoal,0.2597014925373134,0.010008408147766415
2009,Seia,0.3492537313432836,0.01974558572242263
2009,Seixal,0.7104477611940299,0.042800184436789714
2009,Sernancelhe,0.2626865671641791,0.0023597059860587487
2009,Serpa,0.5313432835820896,0.007702948276329707
2009,Sertã,0.5402985074626866,0.00802842496406195
2009,Sesimbra,0.7611940298507462,0.023814044319075647
2009,Setúbal,0.5970149253731343,0.04930971819143454
2009,Sever do Vouga,0.3880597014925373,0.004421058341696276
2009,Silves,0.6716417910447761,0.012991944451978626
2009,Sines,0.6716417910447761,0.029130163552035584
2009,Sintra,0.7373134328358208,0.036426265968699995
2009,Sobral de Monte Agraço,0.47761194029850745,0.009710054517345194
2009,Soure,0.37910447761194027,0.018986140117714066
2009,Sátão,0.417910447761194,0.015785619355013693
2009,São Brás de Alportel,0.3164179104477612,0.009872792861211316
2009,São João da Madeira,0.3701492537313433,0.014890558463750035
2009,São João da Pesqueira,0.5014925373134328,0.008733624454148471
2009,São Pedro do Sul,0.4059701492537313,0.014890558463750035
2009,Tabuaço,0.47761194029850745,0.0043125661124521954
2009,Tavira,0.5402985074626866,0.030594808646830673
2009,Terras de Bouro,0.5074626865671642,0.0015460142667281457
2009,Tomar,0.34328358208955223,0.039382679215601187
2009,Tondela,0.5014925373134328,0.019365862920068352
2009,Torre de Moncorvo,0.862686567164179,0.019148878461580192
2009,Torres Novas,0.4298507462686567,0.02546855081504787
2009,Torres Vedras,0.5283582089552239,0.018226694513005508
2009,Trancoso,0.45373134328358206,0.01112045349751824
2009,Trofa,0.6059701492537314,0.018796278716536927
2009,Tábua,0.8477611940298507,0.014076866744419431
2009,Vagos,0.4626865671641791,0.027502780113374377
2009,Vale de Cambra,0.5253731343283582,0.022891860370500963
2009,Valença,0.43283582089552236,0.013154682795844747
2009,Valongo,0.5104477611940299,0.03338848354986574
2009,Valpaços,0.862686567164179,0.00857088611028235
2009,Vendas Novas,0.3283582089552239,0.0170061569340096
2009,Viana do Alentejo,0.9313432835820895,0.008191163307928068
2009,Viana do Castelo,0.4746268656716418,0.02446499769454013
2009,Vidigueira,0.9582089552238806,0.02026092381133201
2009,Vieira do Minho,0.6507462686567165,0.009330331714990913
2009,Vila Flor,0.7343283582089553,0.014646450947950853
2009,Vila Franca de Xira,0.5343283582089552,0.028723317692370284
2009,Vila Nova da Barquinha,0.21492537313432836,0.026282242534378476
2009,Vila Nova de Cerveira,0.6746268656716419,0.0064010415254007426
2009,Vila Nova de Famalicão,0.5522388059701493,0.010361007892809677
2009,Vila Nova de Foz Côa,0.8119402985074626,0.03531422061894817
2009,Vila Nova de Gaia,0.4835820895522388,0.03341560660717676
2009,Vila Nova de Paiva,0.6208955223880597,0.007187610187420326
2009,Vila Nova de Poiares,0.8179104477611939,0.030160839729854345
2009,Vila Pouca de Aguiar,0.835820895522388,0.013317421139710869
2009,Vila Real,0.6119402985074627,0.03406655998264124
2009,Vila Real de Santo António,0.6388059701492537,0.012124006618025982
2009,Vila Verde,0.43582089552238806,0.012286744961892103
2009,Vila Viçosa,0.6895522388059702,0.015053296807616154
2009,Vila de Rei,0.49850746268656715,0.017250264449808782
2009,Vila do Conde,0.5044776119402985,0.025848273617402155
2009,Vinhais,0.9283582089552239,0.00284792101765711
2009,Viseu,0.4865671641791045,0.02945564023976783
2009,Vizela,0.5432835820895522,0.003797228023542814
2009,Vouzela,0.5582089552238806,0.004583796685562396
2009,Águeda,0.6388059701492537,0.02592964278933521
2009,Évora,0.4835820895522388,0.03875884889744772
2009,Ílhavo,0.6268656716417911,0.02715018036833112
2009,Óbidos,0.6208955223880597,0.005668718978003201
2010,Abrantes,0.5223880597014925,0.035151482275082045
2010,Aguiar da Beira,0.2,0.003688735794298733
2010,Alandroal,0.2716417910447761,0.009330331714990913
2010,Albergaria-a-Velha,0.382089552238806,0.01988120100897773
2010,Albufeira,0.7313432835820896,0.0064010415254007426
2010,Alcanena,0.5373134328358209,0.02468198215302829
2010,Alcobaça,0.5402985074626866,0.021535707504949958
2010,Alcochete,0.6746268656716419,0.014727820119883913
2010,Alcácer do Sal,0.6537313432835821,0.008896362798014592
2010,Alenquer,0.5253731343283582,0.018633540372670808
2010,Alfândega da Fé,0.6985074626865672,0.004583796685562396
2010,Alijó,0.7761194029850746,0.009221839485746834
2010,Aljustrel,0.755223880597015,0.007730071333640728
2010,Almada,0.7343283582089553,0.068811196398058
2010,Almeida,0.7791044776119403,0.012205375789959044
2010,Almeirim,0.4716417910447761,0.027041688139087035
2010,Almodôvar,0.4,0.007296102416664407
2010,Alpiarça,0.45671641791044776,0.0034446282784995523
2010,Alter do Chão,0.4388059701492537,0.010794976809785998
2010,Alvaiázere,0.6507462686567165,0.017250264449808782
2010,Amadora,0.8805970149253731,0.04629905882991131
2010,Amarante,0.3701492537313433,0.011500176299872522
2010,Amares,0.4686567164179104,0.012340991076514145
2010,Anadia,0.3940298507462686,0.035531205077436324
2010,Ansião,0.43582089552238806,0.014239605088285551
2010,Arcos de Valdevez,0.5492537313432835,0.01931161680544631
2010,Arganil,0.5134328358208955,0.008191163307928068
2010,Arouca,0.2716417910447761,0.00876074751145949
2010,Arraiolos,0.5074626865671642,0.010794976809785998
2010,Arruda dos Vinhos,0.6149253731343284,0.013127559738533728
2010,Aveiro,0.555223880597015,0.03810789552198324
2010,Avis,0.5940298507462686,0.010794976809785998
2010,Azambuja,0.7850746268656716,0.01456508177601779
2010,Baião,0.7044776119402986,0.0017629987252163063
2010,Barcelos,0.4,0.015080419864927174
2010,Barreiro,0.6238805970149253,0.06148797092408256
2010,Batalha,0.5611940298507463,0.009194716428435813
2010,Beja,0.7402985074626866,0.03105590062111801
2010,Belmonte,0.3044776119402985,0.0317068539965825
2010,Benavente,0.6776119402985075,0.010794976809785998
2010,Bombarral,0.755223880597015,0.03341560660717676
2010,Braga,0.5402985074626866,0.036670373484499176
2010,Bragança,0.6238805970149253,0.05302557704304429
2010,Cabeceiras de Basto,0.5343283582089552,0.0027936749030350702
2010,Cadaval,0.6835820895522388,0.010388130950120696
2010,Caldas da Rainha,0.6447761194029851,0.023163090943611166
2010,Caminha,0.5014925373134328,0.028994548265480487
2010,Campo Maior,0.7253731343283583,0.005370365347581979
2010,Cantanhede,0.4507462686567164,0.04751959640890722
2010,Carrazeda de Ansiães,0.31044776119402984,0.014646450947950853
2010,Carregal do Sal,0.6417910447761194,0.01415823591635249
2010,Cartaxo,0.7104477611940299,0.03273753017440126
2010,Cascais,0.5522388059701493,0.04855027258672597
2010,Castelo Branco,0.5582089552238806,0.05739238927011853
2010,Castelo de Paiva,0.4895522388059701,0.0007594456047085628
2010,Castro Daire,0.35522388059701493,0.008191163307928068
2010,Castro Verde,0.4119402985074627,0.006916379614310125
2010,Celorico da Beira,0.7253731343283583,0.003037782418834251
2010,Celorico de Basto,0.4925373134328358,0.0051805039464048385
2010,Chamusca,0.7522388059701492,0.0224036453389026
2010,Chaves,0.582089552238806,0.03520572838970409
2010,Cinfães,0.382089552238806,0.002495321272613849
2010,Coimbra,0.5611940298507463,0.06330521576392091
2010,Condeixa-a-Nova,0.7104477611940299,0.05549377525834712
2010,Constância,0.6328358208955224,0.012720713878868426
2010,Coruche,0.42686567164179107,0.03051343947489761
2010,Covilhã,0.6388059701492537,0.03032357807372047
2010,Crato,0.35522388059701493,0.005939949551113401
2010,Cuba,0.3641791044776119,0.020857631072174455
2010,Elvas,0.5402985074626866,0.018118202283761424
2010,Entroncamento,0.5641791044776119,0.04353250698418726
2010,Espinho,0.45373134328358206,0.042637446092923595
2010,Esposende,0.48059701492537316,0.021698445848816077
2010,Estarreja,0.4626865671641791,0.02573978138815807
2010,Estremoz,0.6985074626865672,0.019176001518891206
2010,Fafe,0.3343283582089552,0.013398790311643928
2010,Faro,0.6238805970149253,0.03105590062111801
2010,Felgueiras,0.4507462686567164,0.00547885757682606
2010,Ferreira do Alentejo,0.5582089552238806,0.011934145216848843
2010,Ferreira do Zêzere,0.6268656716417911,0.005939949551113401
2010,Figueira da Foz,0.5402985074626866,0.07751769779489544
2010,Figueira de Castelo Rodrigo,0.7791044776119403,0.008923485855325613
2010,Figueiró dos Vinhos,0.6,0.016300957443923077
2010,Fornos de Algodres,0.5044776119402985,0.003037782418834251
2010,Fundão,0.31343283582089554,0.02799099514497274
2010,Golegã,0.9940298507462686,0.022891860370500963
2010,Gondomar,0.5223880597014925,0.024166644064118906
2010,Gouveia,0.5223880597014925,0.02546855081504787
2010,Grândola,0.41492537313432837,0.012720713878868426
2010,Guarda,0.49850746268656715,0.0434511378122542
2010,Guimarães,0.5014925373134328,0.012557975535002304
2010,Idanha-a-Nova,0.5402985074626866,0.012720713878868426
2010,Lagoa,0.7611940298507462,0.006238303181534623
2010,Lagos,0.6955223880597015,0.027719764571862537
2010,Lamego,0.39104477611940297,0.021942553364615258
2010,Leiria,0.5731343283582089,0.029103040494724564
2010,Lisboa,0.5582089552238806,0.054002007106241014
2010,Loulé,0.6746268656716419,0.013480159483576988
2010,Loures,0.8298507462686567,0.03572106647861347
2010,Lourinhã,0.5074626865671642,0.012720713878868426
2010,Lousada,0.6567164179104478,0.0029564132469011906
2010,Lousã,0.5641791044776119,0.08470530798231576
2010,Macedo de Cavaleiros,0.5343283582089552,0.034527651956928584
2010,Mafra,0.582089552238806,0.014537958718706773
2010,Maia,0.5731343283582089,0.05609048251918956
2010,Mangualde,0.6447761194029851,0.020667769670997316
2010,Manteigas,0.5373134328358209,0.0023597059860587487
2010,Marco de Canaveses,0.4746268656716418,0.0051805039464048385
2010,Marinha Grande,0.6208955223880597,0.0317068539965825
2010,Matosinhos,0.6477611940298507,0.05172367029211533
2010,Mação,0.7850746268656716,0.017928340882584284
2010,Mealhada,0.5402985074626866,0.06425452276980662
2010,Melgaço,0.5373134328358209,0.009140470313813771
2010,Mesão Frio,0.6358208955223881,0.0034988743931215925
2010,Mira,0.35522388059701493,0.0495267026499227
2010,Miranda do Corvo,0.6835820895522388,0.0383248799804714
2010,Miranda do Douro,0.6567164179104478,0.02026092381133201
2010,Mirandela,0.6029850746268657,0.0338766985814641
2010,Mogadouro,0.9850746268656716,0.02506170495538257
2010,Moimenta da Beira,0.40298507462686567,0.007784317448262768
2010,Moita,0.6567164179104478,0.030025224443299248
2010,Mondim de Basto,0.4865671641791045,0.008950608912636632
2010,Montalegre,0.6029850746268657,0.0032276438200113918
2010,Montemor-o-Novo,0.6865671641791045,0.02302747565705606
2010,Montemor-o-Velho,0.45373134328358206,0.05660582060809895
2010,Montijo,0.6865671641791045,0.03466326724348369
2010,Monção,0.36716417910447763,0.015731373240391658
2010,Mora,0.7313432835820896,0.006699395155821964
2010,Mortágua,0.4119402985074627,0.032086576798936776
2010,Moura,0.5313432835820896,0.015324527380726356
2010,Murtosa,0.417910447761194,0.01109333044020722
2010,Murça,0.32537313432835824,0.014646450947950853
2010,Mértola,0.48059701492537316,0.004773658086739537
2010,Mêda,0.4865671641791045,0.0064010415254007426
2010,Nazaré,0.4955223880597015,0.014646450947950853
2010,Nelas,0.4686567164179104,0.010252515663565597
2010,Nisa,0.8,0.01136456101331742
2010,Odemira,0.7044776119402986,0.01144593018525048
2010,Odivelas,0.7611940298507462,0.04374949144267542
2010,Oeiras,0.6268656716417911,0.06813311996528248
2010,Oleiros,0.34328358208955223,0.009031978084569691
2010,Olhão,0.6955223880597015,0.015677127125769616
2010,Oliveira de Azeméis,0.45671641791044776,0.011635791586427621
2010,Oliveira de Frades,0.4865671641791045,0.006211180124223602
2010,Oliveira do Bairro,0.45970149253731346,0.014537958718706773
2010,Oliveira do Hospital,0.6417910447761194,0.009845669803900295
2010,Ourique,0.5164179104477612,0.003688735794298733
2010,Ourém,0.4865671641791045,0.01676204941821042
2010,Ovar,0.5104477611940299,0.03157123871002739
2010,Palmela,0.4716417910447761,0.013805636171309229
2010,Pampilhosa da Serra,0.1671641791044776,0.0016273834386612055
2010,Paredes,0.5074626865671642,0.009303208657679893
2010,Paredes de Coura,0.32537313432835824,0.007079117958176244
2010,Paços de Ferreira,0.5194029850746268,0.006563779869266864
2010,Pedrógão Grande,0.6447761194029851,0.0112018226694513
2010,Penacova,0.5014925373134328,0.053405299845398574
2010,Penafiel,0.5223880597014925,0.009981285090455396
2010,Penalva do Castelo,0.4925373134328358,0.00851663999566031
2010,Penamacor,0.6358208955223881,0.009601562288101115
2010,Penela,0.5194029850746268,0.02175269196343812
2010,Peniche,0.6447761194029851,0.03363259106566492
2010,Peso da Régua,0.6029850746268657,0.02511595107000461
2010,Pinhel,0.7492537313432837,0.0330630068621335
2010,Pombal,0.5134328358208955,0.018904770945781003
2010,Ponte da Barca,0.3641791044776119,0.02175269196343812
2010,Ponte de Lima,0.3283582089552239,0.020857631072174455
2010,Ponte de Sor,0.4746268656716418,0.021128861645284658
2010,Portalegre,0.5791044776119403,0.035151482275082045
2010,Portel,0.3880597014925373,0.011690037701049663
2010,Portimão,0.6477611940298507,0.027475657056063363
2010,Porto,0.5283582089552239,0.029238655781279668
2010,Porto de Mós,0.45970149253731346,0.012720713878868426
2010,Portugal,0.5761194029850747,0.026987442024464993
2010,Proença-a-Nova,0.5373134328358209,0.015433019609970436
2010,Póvoa de Lanhoso,0.5850746268656717,0.018145325341072445
2010,Póvoa de Varzim,0.4417910447761194,0.019420109034690387
2010,Redondo,0.42388059701492536,0.004258319997830155
2010,Reguengos de Monsaraz,0.7910447761194029,0.0112018226694513
2010,Resende,0.417910447761194,0.004204073883208115
2010,Ribeira de Pena,0.5761194029850747,0.006455287640022783
2010,Rio Maior,0.3641791044776119,0.01117469961214028
2010,Sabrosa,0.5850746268656717,0.006292549296156662
2010,Sabugal,0.5164179104477612,0.023569936803276466
2010,Salvaterra de Magos,0.5880597014925373,0.008191163307928068
2010,Santa Comba Dão,0.582089552238806,0.01678917247552144
2010,Santa Maria da Feira,0.5194029850746268,0.01974558572242263
2010,Santarém,0.43582089552238806,0.02842496406194906
2010,Santiago do Cacém,0.6746268656716419,0.038270633865849356
2010,Santo Tirso,0.5044776119402985,0.014348097317529632
2010,Sardoal,0.49850746268656715,0.009140470313813771
2010,Seia,0.5641791044776119,0.02530581247118175
2010,Seixal,0.7134328358208955,0.05392063793430796
2010,Sernancelhe,0.4298507462686567,0.004963519487916677
2010,Serpa,0.591044776119403,0.007296102416664407
2010,Sertã,0.3522388059701493,0.008191163307928068
2010,Sesimbra,0.8029850746268656,0.030567685589519653
2010,Setúbal,0.5641791044776119,0.05264585424069001
2010,Sever do Vouga,0.5402985074626866,0.007513086875152567
2010,Silves,0.6298507462686568,0.014375220374840651
2010,Sines,0.6238805970149253,0.015595757953836555
2010,Sintra,0.7373134328358208,0.04657028940302151
2010,Sobral de Monte Agraço,0.5970149253731343,0.02967262469825599
2010,Soure,0.46567164179104475,0.03249342265860208
2010,Sátão,0.4626865671641791,0.011961268274159864
2010,São Brás de Alportel,0.43582089552238806,0.01087634598171906
2010,São João da Madeira,0.3940298507462686,0.016273834386612056
2010,São João da Pesqueira,0.5044776119402985,0.008733624454148471
2010,São Pedro do Sul,0.2835820895522388,0.013398790311643928
2010,Tabuaço,0.40298507462686567,0.0
2010,Tarouca,0.8328358208955223,0.010333884835498658
2010,Tavira,0.7253731343283583,0.025766904445469092
2010,Terras de Bouro,0.5462686567164179,0.0010849222924408037
2010,Tomar,0.3492537313432836,0.03837912609509344
2010,Tondela,0.582089552238806,0.029509886354389864
2010,Torre de Moncorvo,0.5970149253731343,0.027882502915728663
2010,Torres Novas,0.5611940298507463,0.024763351324961352
2010,Torres Vedras,0.5611940298507463,0.023976782662941766
2010,Trancoso,0.3402985074626866,0.012720713878868426
2010,Trofa,0.4298507462686567,0.016545064959722258
2010,Tábua,0.6059701492537314,0.008191163307928068
2010,Vagos,0.5343283582089552,0.019148878461580192
2010,Vale de Cambra,0.5074626865671642,0.018714909544603864
2010,Valença,0.4955223880597015,0.026282242534378476
2010,Valongo,0.6656716417910448,0.043668122270742356
2010,Valpaços,0.7880597014925372,0.010469500122053757
2010,Vendas Novas,0.40895522388059696,0.021291599989150777
2010,Viana do Alentejo,0.5432835820895522,0.011690037701049663
2010,Viana do Castelo,0.382089552238806,0.02837071794732702
2010,Vidigueira,0.7104477611940299,0.03713146545878651
2010,Vieira do Minho,0.5582089552238806,0.010415254007431717
2010,Vila Flor,0.6208955223880597,0.011934145216848843
2010,Vila Franca de Xira,0.6656716417910448,0.028533456291193138
2010,Vila Nova da Barquinha,0.6388059701492537,0.0282079796034609
2010,Vila Nova de Cerveira,0.6417910447761194,0.008191163307928068
2010,Vila Nova de Famalicão,0.5343283582089552,0.01171716075836068
2010,Vila Nova de Foz Côa,0.5850746268656717,0.022105291708481377
2010,Vila Nova de Gaia,0.5074626865671642,0.040115001762998724
2010,Vila Nova de Paiva,0.5492537313432835,0.007648702161707668
2010,Vila Nova de Poiares,0.6417910447761194,0.03441915972768451
2010,Vila Pouca de Aguiar,0.608955223880597,0.01868778648729285
2010,Vila Real,0.5313432835820896,0.034581898071550626
