01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2014,Valpaços,Município,Total,11º ano,,,,5.8
2014,Valpaços,Município,Total,12º ano,,,,45.1
2014,Valpaços,Município,Total,Total,,,,21.4
2014,Velas,Município,Cursos gerais,10º ano,,,,26.5
2014,Velas,Município,Cursos gerais,11º ano,,,,12.8
2014,Velas,Município,Cursos gerais,12º ano,,,,55.9
2014,Velas,Município,Cursos gerais,Total,,,,30.8
2014,Velas,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,22.4
2014,Velas,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,7.3
2014,Velas,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,20.0
2014,Velas,Município,Cursos Tecnológicos e Profissionais,Total,,,,15.6
2014,Velas,Município,Total,10º ano,,,,23.9
2014,Velas,Município,Total,11º ano,,,,9.6
2014,Velas,Município,Total,12º ano,,,,44.9
2014,Velas,Município,Total,Total,,,,22.6
2014,Vendas Novas,Município,Cursos gerais,10º ano,,,,15.1
2014,Vendas Novas,Município,Cursos gerais,11º ano,,,,11.6
2014,Vendas Novas,Município,Cursos gerais,12º ano,,,,34.8
2014,Vendas Novas,Município,Cursos gerais,Total,,,,20.4
2014,Vendas Novas,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,0.0
2014,Vendas Novas,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,0.0
2014,Vendas Novas,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,4.2
2014,Vendas Novas,Município,Cursos Tecnológicos e Profissionais,Total,,,,1.4
2014,Vendas Novas,Município,Total,10º ano,,,,11.8
2014,Vendas Novas,Município,Total,11º ano,,,,9.8
2014,Vendas Novas,Município,Total,12º ano,,,,28.4
2014,Vendas Novas,Município,Total,Total,,,,16.7
2014,Viana do Alentejo,Município,Cursos gerais,10º ano,,,,11.3
2014,Viana do Alentejo,Município,Cursos gerais,11º ano,,,,15.4
2014,Viana do Alentejo,Município,Cursos gerais,12º ano,,,,28.6
2014,Viana do Alentejo,Município,Cursos gerais,Total,,,,17.3
2014,Viana do Alentejo,Município,Cursos Tecnológicos e Profissionais,10º ano,,,-,
2014,Viana do Alentejo,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,0.0
2014,Viana do Alentejo,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2014,Viana do Alentejo,Município,Cursos Tecnológicos e Profissionais,Total,,,,0.0
2014,Viana do Alentejo,Município,Total,10º ano,,,,11.3
2014,Viana do Alentejo,Município,Total,11º ano,,,,12.8
2014,Viana do Alentejo,Município,Total,12º ano,,,,28.6
2014,Viana do Alentejo,Município,Total,Total,,,,16.3
2014,Viana do Castelo,Município,Cursos gerais,10º ano,,,,11.2
2014,Viana do Castelo,Município,Cursos gerais,11º ano,,,,8.5
2014,Viana do Castelo,Município,Cursos gerais,12º ano,,,,29.4
2014,Viana do Castelo,Município,Cursos gerais,Total,,,,16.6
2014,Viana do Castelo,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,4.3
2014,Viana do Castelo,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,2.8
2014,Viana do Castelo,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,12.6
2014,Viana do Castelo,Município,Cursos Tecnológicos e Profissionais,Total,,,,6.7
2014,Viana do Castelo,Município,Total,10º ano,,,,8.3
2014,Viana do Castelo,Município,Total,11º ano,,,,6.3
2014,Viana do Castelo,Município,Total,12º ano,,,,22.9
2014,Viana do Castelo,Município,Total,Total,,,,12.7
2014,Vidigueira,Município,Cursos gerais,10º ano,,,-,
2014,Vidigueira,Município,Cursos gerais,11º ano,,,-,
2014,Vidigueira,Município,Cursos gerais,12º ano,,,-,
2014,Vidigueira,Município,Cursos gerais,Total,,,-,
2014,Vidigueira,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,12.0
2014,Vidigueira,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,6.8
2014,Vidigueira,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,20.0
2014,Vidigueira,Município,Cursos Tecnológicos e Profissionais,Total,,,,12.1
2014,Vidigueira,Município,Total,10º ano,,,,12.0
2014,Vidigueira,Município,Total,11º ano,,,,6.8
2014,Vidigueira,Município,Total,12º ano,,,,20.0
2014,Vidigueira,Município,Total,Total,,,,12.1
2014,Vieira do Minho,Município,Cursos gerais,10º ano,,,,4.8
2014,Vieira do Minho,Município,Cursos gerais,11º ano,,,,24.3
2014,Vieira do Minho,Município,Cursos gerais,12º ano,,,,35.2
2014,Vieira do Minho,Município,Cursos gerais,Total,,,,20.5
2014,Vieira do Minho,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,10.5
2014,Vieira do Minho,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,12.9
2014,Vieira do Minho,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,17.5
2014,Vieira do Minho,Município,Cursos Tecnológicos e Profissionais,Total,,,,13.8
2014,Vieira do Minho,Município,Total,10º ano,,,,6.6
2014,Vieira do Minho,Município,Total,11º ano,,,,20.8
2014,Vieira do Minho,Município,Total,12º ano,,,,28.8
2014,Vieira do Minho,Município,Total,Total,,,,18.3
2014,Vila da Praia da Vitória,Município,Cursos gerais,10º ano,,,,23.1
2014,Vila da Praia da Vitória,Município,Cursos gerais,11º ano,,,,18.7
2014,Vila da Praia da Vitória,Município,Cursos gerais,12º ano,,,,47.0
2014,Vila da Praia da Vitória,Município,Cursos gerais,Total,,,,29.5
2014,Vila da Praia da Vitória,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,26.6
2014,Vila da Praia da Vitória,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,4.3
2014,Vila da Praia da Vitória,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,23.4
2014,Vila da Praia da Vitória,Município,Cursos Tecnológicos e Profissionais,Total,,,,19.2
2014,Vila da Praia da Vitória,Município,Total,10º ano,,,,24.3
2014,Vila da Praia da Vitória,Município,Total,11º ano,,,,12.9
2014,Vila da Praia da Vitória,Município,Total,12º ano,,,,34.4
2014,Vila da Praia da Vitória,Município,Total,Total,,,,25.0
2014,Vila de Rei,Município,Cursos gerais,10º ano,,,,5.0
2014,Vila de Rei,Município,Cursos gerais,11º ano,,,,5.3
2014,Vila de Rei,Município,Cursos gerais,12º ano,,,,0.0
2014,Vila de Rei,Município,Cursos gerais,Total,,,,4.4
2014,Vila de Rei,Município,Cursos Tecnológicos e Profissionais,10º ano,,,-,
2014,Vila de Rei,Município,Cursos Tecnológicos e Profissionais,11º ano,,,-,
2014,Vila de Rei,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,4.5
2014,Vila de Rei,Município,Cursos Tecnológicos e Profissionais,Total,,,,4.5
2014,Vila de Rei,Município,Total,10º ano,,,,5.0
2014,Vila de Rei,Município,Total,11º ano,,,,5.3
2014,Vila de Rei,Município,Total,12º ano,,,,3.6
2014,Vila de Rei,Município,Total,Total,,,,4.5
2014,Vila do Bispo,Município,Cursos gerais,10º ano,,,-,
2014,Vila do Bispo,Município,Cursos gerais,11º ano,,,-,
2014,Vila do Bispo,Município,Cursos gerais,12º ano,,,-,
2014,Vila do Bispo,Município,Cursos gerais,Total,,,-,
2014,Vila do Bispo,Município,Cursos Tecnológicos e Profissionais,10º ano,,,-,
2014,Vila do Bispo,Município,Cursos Tecnológicos e Profissionais,11º ano,,,-,
2014,Vila do Bispo,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2014,Vila do Bispo,Município,Cursos Tecnológicos e Profissionais,Total,,,-,
2014,Vila do Bispo,Município,Total,10º ano,,,-,
2014,Vila do Bispo,Município,Total,11º ano,,,-,
2014,Vila do Bispo,Município,Total,12º ano,,,-,
2014,Vila do Bispo,Município,Total,Total,,,-,
2014,Vila do Conde,Município,Cursos gerais,10º ano,,,,13.6
2014,Vila do Conde,Município,Cursos gerais,11º ano,,,,10.3
2014,Vila do Conde,Município,Cursos gerais,12º ano,,,,38.7
2014,Vila do Conde,Município,Cursos gerais,Total,,,,20.6
2014,Vila do Conde,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,1.3
2014,Vila do Conde,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,11.1
2014,Vila do Conde,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,19.7
2014,Vila do Conde,Município,Cursos Tecnológicos e Profissionais,Total,,,,10.3
2014,Vila do Conde,Município,Total,10º ano,,,,9.4
2014,Vila do Conde,Município,Total,11º ano,,,,10.6
2014,Vila do Conde,Município,Total,12º ano,,,,32.0
2014,Vila do Conde,Município,Total,Total,,,,16.9
2014,Vila do Porto,Município,Cursos gerais,10º ano,,,,13.5
2014,Vila do Porto,Município,Cursos gerais,11º ano,,,,9.1
2014,Vila do Porto,Município,Cursos gerais,12º ano,,,,13.5
2014,Vila do Porto,Município,Cursos gerais,Total,,,,11.6
2014,Vila do Porto,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,30.0
2014,Vila do Porto,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,0.0
2014,Vila do Porto,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,0.0
2014,Vila do Porto,Município,Cursos Tecnológicos e Profissionais,Total,,,,10.7
2014,Vila do Porto,Município,Total,10º ano,,,,19.3
2014,Vila do Porto,Município,Total,11º ano,,,,7.6
2014,Vila do Porto,Município,Total,12º ano,,,,8.1
2014,Vila do Porto,Município,Total,Total,,,,11.4
2014,Vila Flor,Município,Cursos gerais,10º ano,,,,5.3
2014,Vila Flor,Município,Cursos gerais,11º ano,,,,10.7
2014,Vila Flor,Município,Cursos gerais,12º ano,,,,40.7
2014,Vila Flor,Município,Cursos gerais,Total,,,,17.2
2014,Vila Flor,Município,Cursos Tecnológicos e Profissionais,10º ano,,,-,
2014,Vila Flor,Município,Cursos Tecnológicos e Profissionais,11º ano,,,-,
2014,Vila Flor,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,0.0
2014,Vila Flor,Município,Cursos Tecnológicos e Profissionais,Total,,,,0.0
2014,Vila Flor,Município,Total,10º ano,,,,5.3
2014,Vila Flor,Município,Total,11º ano,,,,10.7
2014,Vila Flor,Município,Total,12º ano,,,,29.7
2014,Vila Flor,Município,Total,Total,,,,15.5
2014,Vila Franca de Xira,Município,Cursos gerais,10º ano,,,,21.3
2014,Vila Franca de Xira,Município,Cursos gerais,11º ano,,,,14.8
2014,Vila Franca de Xira,Município,Cursos gerais,12º ano,,,,27.5
2014,Vila Franca de Xira,Município,Cursos gerais,Total,,,,21.0
2014,Vila Franca de Xira,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,4.4
2014,Vila Franca de Xira,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,1.0
2014,Vila Franca de Xira,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,61.2
2014,Vila Franca de Xira,Município,Cursos Tecnológicos e Profissionais,Total,,,,16.7
2014,Vila Franca de Xira,Município,Total,10º ano,,,,14.7
2014,Vila Franca de Xira,Município,Total,11º ano,,,,9.8
2014,Vila Franca de Xira,Município,Total,12º ano,,,,37.9
2014,Vila Franca de Xira,Município,Total,Total,,,,19.4
2014,Vila Franca do Campo,Município,Cursos gerais,10º ano,,,,28.6
2014,Vila Franca do Campo,Município,Cursos gerais,11º ano,,,,31.7
2014,Vila Franca do Campo,Município,Cursos gerais,12º ano,,,,48.9
2014,Vila Franca do Campo,Município,Cursos gerais,Total,,,,36.2
2014,Vila Franca do Campo,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,31.5
2014,Vila Franca do Campo,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,10.0
2014,Vila Franca do Campo,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,35.1
2014,Vila Franca do Campo,Município,Cursos Tecnológicos e Profissionais,Total,,,,24.7
2014,Vila Franca do Campo,Município,Total,10º ano,,,,29.9
2014,Vila Franca do Campo,Município,Total,11º ano,,,,23.8
2014,Vila Franca do Campo,Município,Total,12º ano,,,,45.0
2014,Vila Franca do Campo,Município,Total,Total,,,,31.9
2014,Vila Nova da Barquinha,Município,Cursos gerais,10º ano,,,,7.1
2014,Vila Nova da Barquinha,Município,Cursos gerais,11º ano,,,,12.1
2014,Vila Nova da Barquinha,Município,Cursos gerais,12º ano,,,,35.3
2014,Vila Nova da Barquinha,Município,Cursos gerais,Total,,,,15.4
2014,Vila Nova da Barquinha,Município,Cursos Tecnológicos e Profissionais,10º ano,,,-,
2014,Vila Nova da Barquinha,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,0.0
2014,Vila Nova da Barquinha,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2014,Vila Nova da Barquinha,Município,Cursos Tecnológicos e Profissionais,Total,,,,0.0
2014,Vila Nova da Barquinha,Município,Total,10º ano,,,,7.1
2014,Vila Nova da Barquinha,Município,Total,11º ano,,,,9.5
2014,Vila Nova da Barquinha,Município,Total,12º ano,,,,35.3
2014,Vila Nova da Barquinha,Município,Total,Total,,,,13.8
2014,Vila Nova de Cerveira,Município,Cursos gerais,10º ano,,,,14.3
2014,Vila Nova de Cerveira,Município,Cursos gerais,11º ano,,,,6.8
2014,Vila Nova de Cerveira,Município,Cursos gerais,12º ano,,,,35.3
2014,Vila Nova de Cerveira,Município,Cursos gerais,Total,,,,18.1
2014,Vila Nova de Cerveira,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,7.7
2014,Vila Nova de Cerveira,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,6.1
2014,Vila Nova de Cerveira,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,13.8
2014,Vila Nova de Cerveira,Município,Cursos Tecnológicos e Profissionais,Total,,,,9.1
2014,Vila Nova de Cerveira,Município,Total,10º ano,,,,12.2
2014,Vila Nova de Cerveira,Município,Total,11º ano,,,,6.5
2014,Vila Nova de Cerveira,Município,Total,12º ano,,,,27.5
2014,Vila Nova de Cerveira,Município,Total,Total,,,,15.0
2014,Vila Nova de Famalicão,Município,Cursos gerais,10º ano,,,,11.4
2014,Vila Nova de Famalicão,Município,Cursos gerais,11º ano,,,,11.0
2014,Vila Nova de Famalicão,Município,Cursos gerais,12º ano,,,,27.5
2014,Vila Nova de Famalicão,Município,Cursos gerais,Total,,,,16.4
2014,Vila Nova de Famalicão,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,3.8
2014,Vila Nova de Famalicão,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,4.4
2014,Vila Nova de Famalicão,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,29.5
2014,Vila Nova de Famalicão,Município,Cursos Tecnológicos e Profissionais,Total,,,,12.0
2014,Vila Nova de Famalicão,Município,Total,10º ano,,,,7.5
2014,Vila Nova de Famalicão,Município,Total,11º ano,,,,7.5
2014,Vila Nova de Famalicão,Município,Total,12º ano,,,,28.5
2014,Vila Nova de Famalicão,Município,Total,Total,,,,14.1
2014,Vila Nova de Foz Côa,Município,Cursos gerais,10º ano,,,,8.3
2014,Vila Nova de Foz Côa,Município,Cursos gerais,11º ano,,,,11.6
2014,Vila Nova de Foz Côa,Município,Cursos gerais,12º ano,,,,33.3
2014,Vila Nova de Foz Côa,Município,Cursos gerais,Total,,,,17.0
2014,Vila Nova de Foz Côa,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,0.0
2014,Vila Nova de Foz Côa,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,0.0
2014,Vila Nova de Foz Côa,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2014,Vila Nova de Foz Côa,Município,Cursos Tecnológicos e Profissionais,Total,,,,0.0
2014,Vila Nova de Foz Côa,Município,Total,10º ano,,,,5.4
2014,Vila Nova de Foz Côa,Município,Total,11º ano,,,,8.2
2014,Vila Nova de Foz Côa,Município,Total,12º ano,,,,33.3
2014,Vila Nova de Foz Côa,Município,Total,Total,,,,12.7
2014,Vila Nova de Gaia,Município,Cursos gerais,10º ano,,,,16.3
2014,Vila Nova de Gaia,Município,Cursos gerais,11º ano,,,,12.1
2014,Vila Nova de Gaia,Município,Cursos gerais,12º ano,,,,37.8
2014,Vila Nova de Gaia,Município,Cursos gerais,Total,,,,21.0
2014,Vila Nova de Gaia,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,4.0
2014,Vila Nova de Gaia,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,4.3
2014,Vila Nova de Gaia,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,26.1
2014,Vila Nova de Gaia,Município,Cursos Tecnológicos e Profissionais,Total,,,,11.3
2014,Vila Nova de Gaia,Município,Total,10º ano,,,,9.6
2014,Vila Nova de Gaia,Município,Total,11º ano,,,,7.7
2014,Vila Nova de Gaia,Município,Total,12º ano,,,,30.7
2014,Vila Nova de Gaia,Município,Total,Total,,,,15.5
2014,Vila Nova de Paiva,Município,Cursos gerais,10º ano,,,,3.6
2014,Vila Nova de Paiva,Município,Cursos gerais,11º ano,,,,18.2
2014,Vila Nova de Paiva,Município,Cursos gerais,12º ano,,,,50.0
2014,Vila Nova de Paiva,Município,Cursos gerais,Total,,,,27.2
2014,Vila Nova de Paiva,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,5.9
2014,Vila Nova de Paiva,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,5.9
2014,Vila Nova de Paiva,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,66.7
2014,Vila Nova de Paiva,Município,Cursos Tecnológicos e Profissionais,Total,,,,15.0
2014,Vila Nova de Paiva,Município,Total,10º ano,,,,4.4
2014,Vila Nova de Paiva,Município,Total,11º ano,,,,14.0
2014,Vila Nova de Paiva,Município,Total,12º ano,,,,52.1
2014,Vila Nova de Paiva,Município,Total,Total,,,,23.8
2014,Vila Nova de Poiares,Município,Cursos gerais,10º ano,,,,13.3
2014,Vila Nova de Poiares,Município,Cursos gerais,11º ano,,,,14.7
2014,Vila Nova de Poiares,Município,Cursos gerais,12º ano,,,,57.1
2014,Vila Nova de Poiares,Município,Cursos gerais,Total,,,,27.2
2014,Vila Nova de Poiares,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,7.3
2014,Vila Nova de Poiares,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,5.3
2014,Vila Nova de Poiares,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,54.5
2014,Vila Nova de Poiares,Município,Cursos Tecnológicos e Profissionais,Total,,,,17.7
2014,Vila Nova de Poiares,Município,Total,10º ano,,,,9.4
2014,Vila Nova de Poiares,Município,Total,11º ano,,,,11.3
2014,Vila Nova de Poiares,Município,Total,12º ano,,,,56.0
2014,Vila Nova de Poiares,Município,Total,Total,,,,22.3
2014,Vila Pouca de Aguiar,Município,Cursos gerais,10º ano,,,,22.5
2014,Vila Pouca de Aguiar,Município,Cursos gerais,11º ano,,,,8.6
2014,Vila Pouca de Aguiar,Município,Cursos gerais,12º ano,,,,37.9
2014,Vila Pouca de Aguiar,Município,Cursos gerais,Total,,,,21.4
2014,Vila Pouca de Aguiar,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,0.0
2014,Vila Pouca de Aguiar,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,0.0
2014,Vila Pouca de Aguiar,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,22.2
2014,Vila Pouca de Aguiar,Município,Cursos Tecnológicos e Profissionais,Total,,,,4.0
2014,Vila Pouca de Aguiar,Município,Total,10º ano,,,,16.7
2014,Vila Pouca de Aguiar,Município,Total,11º ano,,,,7.2
2014,Vila Pouca de Aguiar,Município,Total,12º ano,,,,35.8
2014,Vila Pouca de Aguiar,Município,Total,Total,,,,18.1
2014,Vila Real,Município,Cursos gerais,10º ano,,,,18.9
2014,Vila Real,Município,Cursos gerais,11º ano,,,,17.1
2014,Vila Real,Município,Cursos gerais,12º ano,,,,33.2
2014,Vila Real,Município,Cursos gerais,Total,,,,22.5
2014,Vila Real,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,3.9
2014,Vila Real,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,4.2
2014,Vila Real,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,29.4
2014,Vila Real,Município,Cursos Tecnológicos e Profissionais,Total,,,,13.2
2014,Vila Real,Município,Total,10º ano,,,,15.3
2014,Vila Real,Município,Total,11º ano,,,,13.8
2014,Vila Real,Município,Total,12º ano,,,,32.0
2014,Vila Real,Município,Total,Total,,,,20.1
2014,Vila Real de Santo António,Município,Cursos gerais,10º ano,,,,15.8
2014,Vila Real de Santo António,Município,Cursos gerais,11º ano,,,,22.7
2014,Vila Real de Santo António,Município,Cursos gerais,12º ano,,,,49.0
2014,Vila Real de Santo António,Município,Cursos gerais,Total,,,,26.0
2014,Vila Real de Santo António,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,5.1
2014,Vila Real de Santo António,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,8.6
2014,Vila Real de Santo António,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,57.3
2014,Vila Real de Santo António,Município,Cursos Tecnológicos e Profissionais,Total,,,,24.0
2014,Vila Real de Santo António,Município,Total,10º ano,,,,12.5
2014,Vila Real de Santo António,Município,Total,11º ano,,,,17.4
2014,Vila Real de Santo António,Município,Total,12º ano,,,,52.8
2014,Vila Real de Santo António,Município,Total,Total,,,,25.3
2014,Vila Velha de Ródão,Município,Cursos gerais,10º ano,,,-,
2014,Vila Velha de Ródão,Município,Cursos gerais,11º ano,,,-,
2014,Vila Velha de Ródão,Município,Cursos gerais,12º ano,,,-,
2014,Vila Velha de Ródão,Município,Cursos gerais,Total,,,-,
2014,Vila Velha de Ródão,Município,Cursos Tecnológicos e Profissionais,10º ano,,,-,
2014,Vila Velha de Ródão,Município,Cursos Tecnológicos e Profissionais,11º ano,,,-,
2014,Vila Velha de Ródão,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2014,Vila Velha de Ródão,Município,Cursos Tecnológicos e Profissionais,Total,,,-,
2014,Vila Velha de Ródão,Município,Total,10º ano,,,-,
2014,Vila Velha de Ródão,Município,Total,11º ano,,,-,
2014,Vila Velha de Ródão,Município,Total,12º ano,,,-,
2014,Vila Velha de Ródão,Município,Total,Total,,,-,
2014,Vila Verde,Município,Cursos gerais,10º ano,,,,23.4
2014,Vila Verde,Município,Cursos gerais,11º ano,,,,12.3
2014,Vila Verde,Município,Cursos gerais,12º ano,,,,40.5
2014,Vila Verde,Município,Cursos gerais,Total,,,,24.6
2014,Vila Verde,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,9.8
2014,Vila Verde,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,4.7
2014,Vila Verde,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,22.6
2014,Vila Verde,Município,Cursos Tecnológicos e Profissionais,Total,,,,11.6
2014,Vila Verde,Município,Total,10º ano,,,,14.9
2014,Vila Verde,Município,Total,11º ano,,,,7.6
2014,Vila Verde,Município,Total,12º ano,,,,29.5
2014,Vila Verde,Município,Total,Total,,,,16.5
2014,Vila Viçosa,Município,Cursos gerais,10º ano,,,,21.2
2014,Vila Viçosa,Município,Cursos gerais,11º ano,,,,14.2
2014,Vila Viçosa,Município,Cursos gerais,12º ano,,,,40.7
2014,Vila Viçosa,Município,Cursos gerais,Total,,,,23.2
2014,Vila Viçosa,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,10.0
2014,Vila Viçosa,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,0.0
2014,Vila Viçosa,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,7.1
2014,Vila Viçosa,Município,Cursos Tecnológicos e Profissionais,Total,,,,5.6
2014,Vila Viçosa,Município,Total,10º ano,,,,19.7
2014,Vila Viçosa,Município,Total,11º ano,,,,12.1
2014,Vila Viçosa,Município,Total,12º ano,,,,32.5
2014,Vila Viçosa,Município,Total,Total,,,,20.3
2014,Vimioso,Município,Cursos gerais,10º ano,,,-,
2014,Vimioso,Município,Cursos gerais,11º ano,,,-,
2014,Vimioso,Município,Cursos gerais,12º ano,,,-,
2014,Vimioso,Município,Cursos gerais,Total,,,-,
2014,Vimioso,Município,Cursos Tecnológicos e Profissionais,10º ano,,,-,
2014,Vimioso,Município,Cursos Tecnológicos e Profissionais,11º ano,,,-,
2014,Vimioso,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2014,Vimioso,Município,Cursos Tecnológicos e Profissionais,Total,,,-,
2014,Vimioso,Município,Total,10º ano,,,-,
2014,Vimioso,Município,Total,11º ano,,,-,
2014,Vimioso,Município,Total,12º ano,,,-,
2014,Vimioso,Município,Total,Total,,,-,
2014,Vinhais,Município,Cursos gerais,10º ano,,,,9.4
2014,Vinhais,Município,Cursos gerais,11º ano,,,,5.7
2014,Vinhais,Município,Cursos gerais,12º ano,,,,47.8
2014,Vinhais,Município,Cursos gerais,Total,,,,17.8
2014,Vinhais,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,0.0
2014,Vinhais,Município,Cursos Tecnológicos e Profissionais,11º ano,,,-,
2014,Vinhais,Município,Cursos Tecnológicos e Profissionais,12º ano,,,-,
2014,Vinhais,Município,Cursos Tecnológicos e Profissionais,Total,,,,0.0
2014,Vinhais,Município,Total,10º ano,,,,5.4
2014,Vinhais,Município,Total,11º ano,,,,5.7
2014,Vinhais,Município,Total,12º ano,,,,47.8
2014,Vinhais,Município,Total,Total,,,,14.0
2014,Viseu,Município,Cursos gerais,10º ano,,,,13.4
2014,Viseu,Município,Cursos gerais,11º ano,,,,8.7
2014,Viseu,Município,Cursos gerais,12º ano,,,,30.7
2014,Viseu,Município,Cursos gerais,Total,,,,17.3
2014,Viseu,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,1.4
2014,Viseu,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,1.2
2014,Viseu,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,33.6
2014,Viseu,Município,Cursos Tecnológicos e Profissionais,Total,,,,12.4
2014,Viseu,Município,Total,10º ano,,,,9.4
2014,Viseu,Município,Total,11º ano,,,,6.2
2014,Viseu,Município,Total,12º ano,,,,31.7
2014,Viseu,Município,Total,Total,,,,15.6
2014,Vizela,Município,Cursos gerais,10º ano,,,,20.4
2014,Vizela,Município,Cursos gerais,11º ano,,,,15.0
2014,Vizela,Município,Cursos gerais,12º ano,,,,36.4
2014,Vizela,Município,Cursos gerais,Total,,,,23.4
2014,Vizela,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,2.2
2014,Vizela,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,4.9
2014,Vizela,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,32.9
2014,Vizela,Município,Cursos Tecnológicos e Profissionais,Total,,,,12.7
2014,Vizela,Município,Total,10º ano,,,,13.8
2014,Vizela,Município,Total,11º ano,,,,11.6
2014,Vizela,Município,Total,12º ano,,,,35.2
2014,Vizela,Município,Total,Total,,,,19.6
2014,Vouzela,Município,Cursos gerais,10º ano,,,,17.0
2014,Vouzela,Município,Cursos gerais,11º ano,,,,8.3
2014,Vouzela,Município,Cursos gerais,12º ano,,,,35.4
2014,Vouzela,Município,Cursos gerais,Total,,,,20.1
2014,Vouzela,Município,Cursos Tecnológicos e Profissionais,10º ano,,,,8.8
2014,Vouzela,Município,Cursos Tecnológicos e Profissionais,11º ano,,,,4.8
2014,Vouzela,Município,Cursos Tecnológicos e Profissionais,12º ano,,,,6.9
2014,Vouzela,Município,Cursos Tecnológicos e Profissionais,Total,,,,6.9
2014,Vouzela,Município,Total,10º ano,,,,11.8
